gap_deg,gapM_deg,e_sat,e_tgt,alt_sat_km,alt_tgt_km,da_km,hohmann_dv,evec_dv,shape_lb_dv,condition,episode,seed,success,cause,steps,decisions,best_vrel_inbox,best_vrel,best_d_km,n_inbox,n_inbox_tau1,n_fine_rad,dv_used,plan_dv,n_plans,n_burns,n_warps,n_coast,min_d_km
-153.29,161.13,0.0411,0.0037,566.8,685.5,-118.6,63.98,145.15,145.15,H16_headline_s42,128,42,1,success,1873,265,,114.8332,110.333,0,0,0,224.0,225.83,1,73,119,73,110.33
52.16,-149.1,0.0011,0.0048,740.7,637.2,103.6,55.12,21.75,55.12,H16_headline_s42,129,42,1,success,1741,244,,29.1604,32.748,0,0,0,44.0,55.73,1,23,150,71,32.75
19.81,167.19,0.0172,0.0378,503.3,723.6,-220.3,119.16,198.9,198.9,H16_headline_s42,130,42,1,success,1970,430,,27.0864,35.318,0,0,0,348.0,209.38,1,83,160,187,35.32
143.44,-150.51,0.0342,0.0456,506.1,630.7,-124.6,68.04,168.09,168.09,H16_headline_s42,131,42,1,success,1919,406,,37.8747,40.07,0,0,0,247.0,242.99,1,68,164,174,40.07
-63.11,-140.63,0.0142,0.0217,428.8,734.6,-305.8,166.53,86.94,166.53,H16_headline_s42,132,42,1,success,1749,277,,42.1202,44.764,0,0,0,155.0,161.15,1,41,143,93,44.76
-164.49,-93.24,0.0438,0.0382,562.6,479.6,83.0,45.8,183.07,183.07,H16_headline_s42,133,42,1,success,1932,305,,73.5643,65.669,0,0,0,276.0,282.97,1,82,133,90,65.67
-129.77,-78.01,0.0369,0.0123,503.4,411.2,92.2,51.58,118.17,118.17,H16_headline_s42,134,42,1,success,1941,468,,68.7042,63.607,0,0,0,229.0,183.82,1,84,158,226,63.61
-109.93,20.05,0.037,0.0204,589.1,341.2,248.0,138.5,202.25,202.25,H16_headline_s42,135,42,1,success,1958,463,,40.4745,39.688,0,0,0,325.0,327.44,1,88,148,227,39.69
109.58,-177.51,0.009,0.0326,634.2,425.5,208.7,114.92,119.18,119.18,H16_headline_s42,136,42,1,success,1857,394,,140.0912,126.781,0,0,0,170.0,174.73,1,57,153,184,126.78
19.59,-150.03,0.009,0.0058,622.5,534.5,87.9,47.91,55.97,55.97,H16_headline_s42,137,42,1,success,1314,277,,35.3396,34.615,0,0,0,61.0,66.06,1,25,137,115,34.62
-104.19,146.82,0.0248,0.0261,786.6,454.0,332.6,179.64,158.3,179.64,H16_headline_s42,138,42,0,safety_cap,2000,428,,653.3298,571.857,0,0,0,219.0,273.66,1,22,143,263,579.69
-152.83,14.81,0.0028,0.0216,396.9,621.1,-224.2,124.06,91.97,124.06,H16_headline_s42,139,42,1,success,1864,369,,62.0396,57.35,0,0,0,167.0,171.67,1,58,138,173,57.35
-100.14,-116.32,0.0341,0.0456,449.8,741.3,-291.5,158.26,59.71,158.26,H16_headline_s42,140,42,1,success,1841,276,,153.9457,152.67,0,0,0,148.0,153.39,1,46,150,80,152.67
-141.54,-139.93,0.0308,0.0069,754.1,532.1,222.1,119.34,90.96,119.34,H16_headline_s42,141,42,1,success,1947,369,,28.4493,30.14,0,0,0,199.0,203.44,1,80,158,131,30.14
-124.86,14.19,0.0258,0.0038,450.3,727.3,-277.0,150.61,107.66,150.61,H16_headline_s42,142,42,1,success,1859,321,,50.1371,51.099,0,0,0,174.0,173.76,1,64,143,114,51.1
-173.74,74.33,0.0208,0.049,762.5,614.8,147.8,78.64,226.58,226.58,H16_headline_s42,143,42,1,success,1941,459,,65.306,63.086,0,0,0,324.0,323.63,1,77,165,217,63.09
124.86,-78.1,0.036,0.0073,454.2,608.4,-154.2,84.89,161.92,161.92,H16_headline_s42,144,42,1,success,1937,395,,50.4117,47.991,0,0,0,287.0,226.92,1,89,139,167,47.99
64.23,-48.82,0.0221,0.0031,527.7,786.6,-258.9,138.74,87.71,138.74,H16_headline_s42,145,42,1,success,1804,367,,90.9816,91.925,0,0,0,198.0,203.56,1,42,162,163,91.92
50.79,-60.18,0.033,0.0188,715.0,480.9,234.1,127.05,165.55,165.55,H16_headline_s42,146,42,1,success,1692,232,,37.0421,36.974,0,0,0,193.0,191.51,1,41,140,51,36.97
-134.68,101.65,0.0122,0.0151,559.9,320.1,239.8,134.69,92.79,134.69,H16_headline_s42,147,42,1,success,1941,463,,73.9984,66.341,0,0,0,197.0,205.24,1,74,152,237,66.34
48.69,178.98,0.0408,0.0462,623.1,543.1,79.9,43.51,300.04,300.04,H16_headline_s42,148,42,1,success,1596,303,,30.6059,33.016,0,0,0,342.0,325.15,1,46,155,102,33.02
-167.5,-80.71,0.0228,0.0109,513.0,737.0,-224.0,120.85,92.44,120.85,H16_headline_s42,149,42,1,success,1901,382,,31.6037,35.863,0,0,0,181.0,181.24,1,74,160,148,35.86
156.29,-133.3,0.0353,0.0384,630.2,752.4,-122.1,64.95,159.2,159.2,H16_headline_s42,150,42,1,success,1917,438,,139.5216,133.199,0,0,0,246.0,242.24,1,71,175,192,133.2
45.13,148.29,0.02,0.0021,587.1,422.8,164.4,91.01,78.96,91.01,H16_headline_s42,151,42,1,success,1711,286,,63.4664,58.42,0,0,0,99.0,101.83,1,32,134,120,58.42
67.84,-27.77,0.0419,0.0089,592.1,662.7,-70.6,38.07,164.53,164.53,H16_headline_s42,152,42,1,success,1841,359,,66.2985,64.349,0,0,0,201.0,200.12,1,46,177,136,64.35
67.24,153.06,0.0163,0.0122,319.9,628.9,-309.0,172.25,74.29,172.25,H16_headline_s42,153,42,1,success,1950,473,,47.3516,46.232,0,0,0,228.0,227.14,1,92,154,227,46.23
-23.73,-161.28,0.0403,0.0421,665.2,569.7,95.5,51.6,290.9,290.9,H16_headline_s42,154,42,1,success,1564,281,,35.2372,36.681,0,0,0,315.0,303.18,1,37,157,87,36.68
164.37,-154.29,0.0249,0.0048,390.0,713.3,-323.3,177.22,80.94,177.22,H16_headline_s42,155,42,1,success,1920,343,,29.1573,34.99,0,0,0,181.0,184.3,1,71,137,135,34.99
-94.67,87.2,0.0103,0.0478,566.6,743.7,-177.0,94.9,217.44,217.44,H16_headline_s42,156,42,1,success,1820,266,,172.0934,158.038,0,0,0,276.0,267.68,1,56,142,68,158.04
92.79,87.12,0.0254,0.0283,595.2,683.3,-88.2,47.42,14.75,47.42,H16_headline_s42,157,42,1,success,1843,401,,80.0174,76.288,0,0,0,135.0,144.62,1,50,166,185,76.29
85.29,83.02,0.0236,0.0171,517.1,746.8,-229.7,123.75,24.68,123.75,H16_headline_s42,158,42,1,success,1947,449,,69.3147,62.469,0,0,0,169.0,170.93,1,92,156,201,62.47
-71.78,-133.5,0.0473,0.0234,533.7,618.0,-84.3,45.95,157.5,157.5,H16_headline_s42,159,42,1,success,1805,327,,100.5746,96.857,0,0,0,190.0,194.92,1,47,141,139,96.86
115.73,142.91,0.0048,0.0074,365.9,580.8,-215.0,119.87,14.59,119.87,H16_headline_s42,160,42,1,success,1936,457,,143.3985,129.52,0,0,0,134.0,141.25,1,74,150,233,129.52
-75.22,-129.33,0.005,0.0123,684.6,798.1,-113.5,59.74,37.88,59.74,H16_headline_s42,161,42,1,success,1803,298,,58.5012,59.935,0,0,0,67.0,78.11,1,37,162,99,59.94
57.15,136.56,0.0185,0.0091,422.4,777.4,-355.0,192.6,71.08,192.6,H16_headline_s42,162,42,1,success,1953,475,,42.2517,43.295,0,0,0,237.0,232.55,1,99,155,221,43.29
11.7,-37.2,0.023,0.0112,379.1,607.5,-228.4,126.81,67.09,126.81,H16_headline_s42,163,42,1,success,1906,407,,49.7605,47.791,0,0,0,137.0,135.87,1,23,222,162,47.79
146.12,-101.62,0.0092,0.0151,447.4,747.4,-300.0,162.85,76.57,162.85,H16_headline_s42,164,42,1,success,1936,421,,65.0312,60.579,0,0,0,191.0,190.12,1,84,167,170,60.58
0.9,102.18,0.0014,0.0158,737.4,445.9,291.6,158.45,61.54,158.45,H16_headline_s42,165,42,1,success,1886,193,,41.8615,36.556,0,0,0,164.0,163.53,1,25,152,16,36.56
-110.29,13.59,0.0143,0.0169,655.7,577.9,77.8,42.06,104.51,104.51,H16_headline_s42,166,42,1,success,1855,409,,105.2214,100.453,0,0,0,160.0,161.67,1,54,152,203,100.45
-75.24,-44.54,0.0421,0.0333,711.8,792.7,-80.9,42.47,80.99,80.99,H16_headline_s42,167,42,1,success,1786,206,,160.1382,161.213,0,0,0,115.0,121.19,1,41,117,48,161.21
171.88,167.85,0.0328,0.0051,657.8,542.0,115.8,62.81,105.2,105.2,H16_headline_s42,168,42,1,success,1934,376,,37.6875,36.587,0,0,0,190.0,193.82,1,70,164,142,36.59
157.83,-119.49,0.0466,0.0045,529.3,457.8,71.5,39.67,176.48,176.48,H16_headline_s42,169,42,1,success,1918,390,,28.5013,34.388,0,0,0,261.0,256.87,1,72,150,168,34.39
106.94,136.49,0.0256,0.0224,730.3,438.0,292.3,159.12,48.35,159.12,H16_headline_s42,170,42,1,success,1860,394,,97.6228,89.346,0,0,0,148.0,164.25,1,51,158,185,89.35
-159.85,-78.02,0.037,0.0234,540.8,710.7,-169.9,91.66,153.31,153.31,H16_headline_s42,171,42,1,success,1907,444,,26.8737,31.98,0,0,0,237.0,237.74,1,73,159,212,31.98
89.49,-62.06,0.0154,0.0312,660.3,743.1,-82.8,43.95,169.91,169.91,H16_headline_s42,172,42,1,success,1850,310,,106.2398,101.505,0,0,0,224.0,217.4,1,57,143,110,101.5
57.03,116.14,0.0095,0.0253,684.6,561.7,123.0,66.36,83.51,83.51,H16_headline_s42,173,42,1,success,1703,294,,93.5854,86.094,0,0,0,105.0,113.0,1,36,154,104,86.09
146.97,-27.95,0.0334,0.0335,543.5,597.5,-54.0,29.47,252.69,252.69,H16_headline_s42,174,42,1,success,1935,432,,59.3051,54.158,0,0,0,357.0,329.08,1,74,147,211,54.16
24.25,145.51,0.0413,0.0092,709.0,467.3,241.7,131.43,178.5,178.5,H16_headline_s42,175,42,1,success,1380,204,,37.1998,34.315,0,0,0,187.0,190.87,1,26,150,28,34.31
-47.3,-11.92,0.0222,0.0388,406.3,565.2,-158.9,88.37,92.24,92.24,H16_headline_s42,176,42,1,success,1726,300,,39.2919,37.844,0,0,0,114.0,116.71,1,29,144,127,37.84
-150.36,16.29,0.0207,0.0466,678.2,794.4,-116.2,61.21,249.63,249.63,H16_headline_s42,177,42,1,success,1943,412,,42.367,44.938,0,0,0,374.0,329.99,1,66,193,153,44.94
-69.2,11.9,0.0311,0.014,643.2,553.9,89.3,48.44,121.74,121.74,H16_headline_s42,178,42,1,success,1850,264,,105.0764,96.831,0,0,0,156.0,157.49,1,45,124,95,96.83
-105.23,-43.72,0.0205,0.0387,671.5,563.6,107.9,58.3,129.16,129.16,H16_headline_s42,179,42,1,success,1866,380,,66.5463,61.807,0,0,0,181.0,183.33,1,46,166,168,61.81
-49.13,84.18,0.0081,0.0414,564.0,746.4,-182.4,97.75,177.3,177.3,H16_headline_s42,180,42,1,success,1749,303,,145.1,133.303,0,0,0,205.0,203.38,1,40,145,118,133.3
-79.61,3.4,0.024,0.0031,466.8,740.4,-273.5,148.26,89.03,148.26,H16_headline_s42,181,42,1,success,1820,291,,29.8201,35.745,0,0,0,144.0,143.98,1,49,160,82,35.74
-9.13,120.48,0.0473,0.0223,712.4,777.3,-64.8,34.1,238.45,238.45,H16_headline_s42,182,42,1,success,381,51,,33.7473,36.308,0,0,0,257.0,243.32,1,35,14,2,36.31
-58.58,100.7,0.0362,0.0245,710.0,559.6,150.3,80.93,226.49,226.49,H16_headline_s42,183,42,1,success,1965,453,,61.7067,55.065,0,0,0,380.0,256.77,1,104,173,176,55.07
69.31,-120.89,0.01,0.0233,351.7,417.9,-66.1,37.58,127.18,127.18,H16_headline_s42,184,42,1,success,1795,369,,161.9873,143.748,0,0,0,157.0,162.27,1,42,142,185,143.75
138.31,-142.32,0.0186,0.014,524.8,638.8,-114.0,62.07,79.58,79.58,H16_headline_s42,185,42,1,success,1932,308,,24.884,33.632,0,0,0,192.0,195.48,1,78,124,106,33.63
-73.14,-148.99,0.01,0.0254,484.9,405.3,79.6,44.64,95.66,95.66,H16_headline_s42,186,42,1,success,1960,472,,64.9976,60.907,0,0,0,231.0,244.94,1,99,155,218,60.91
-63.01,171.64,0.0286,0.0427,439.0,564.6,-125.6,69.61,241.39,241.39,H16_headline_s42,187,42,1,success,1722,227,,128.0758,122.057,0,0,0,274.0,273.99,1,45,128,54,122.06
-156.49,6.36,0.0138,0.0259,621.0,395.2,225.8,124.96,150.81,150.81,H16_headline_s42,188,42,1,success,1919,346,,182.9202,161.513,0,0,0,248.0,253.51,1,77,136,133,161.51
-11.57,-168.65,0.0071,0.0229,693.5,357.8,335.7,185.08,113.88,185.08,H16_headline_s42,189,42,1,success,1976,476,,44.418,45.697,0,0,0,276.0,288.75,1,94,154,228,45.7
-169.03,80.75,0.0195,0.0112,711.4,470.5,241.0,130.97,98.03,130.97,H16_headline_s42,190,42,1,success,1935,281,,57.0202,53.015,0,0,0,190.0,195.48,1,66,123,92,53.01
53.85,-20.96,0.0095,0.0243,581.0,402.9,178.1,98.89,90.69,98.89,H16_headline_s42,191,42,1,success,1691,261,,104.0584,93.977,0,0,0,114.0,117.9,1,41,132,88,93.98
-2.5,54.18,0.0107,0.036,707.7,462.2,245.6,133.64,119.86,133.64,H16_headline_s42,192,42,1,success,1838,283,,71.2549,62.097,0,0,0,149.0,139.79,1,20,244,19,62.1
101.23,-51.38,0.0005,0.0105,317.4,789.0,-471.5,258.46,40.8,258.46,H16_headline_s42,193,42,1,success,1938,458,,134.5175,127.85,0,0,0,250.0,245.69,1,88,157,213,127.85
166.2,60.42,0.0309,0.0328,414.2,678.1,-263.9,144.83,191.12,191.12,H16_headline_s42,194,42,1,success,1922,397,,20.6854,30.585,0,0,0,307.0,293.02,1,88,156,153,30.59
146.33,122.42,0.0126,0.0292,569.0,720.6,-151.6,81.42,68.9,81.42,H16_headline_s42,195,42,1,success,1928,439,,146.8355,138.019,0,0,0,180.0,181.92,1,89,159,191,138.02
-157.3,150.05,0.0128,0.0192,442.9,668.6,-225.7,123.58,57.46,123.58,H16_headline_s42,196,42,1,success,1899,354,,115.785,113.562,0,0,0,135.0,140.05,1,64,151,139,113.56
22.69,115.67,0.0029,0.0332,437.2,685.9,-248.7,136.02,125.66,136.02,H16_headline_s42,197,42,1,success,1528,285,,45.079,45.16,0,0,0,151.0,156.31,1,23,164,98,45.16
95.02,-176.67,0.0091,0.0221,563.7,786.6,-222.9,118.99,88.31,118.99,H16_headline_s42,198,42,1,success,1951,473,,27.8495,31.049,0,0,0,236.0,217.67,1,89,164,220,31.05
169.34,70.58,0.0128,0.0312,568.7,673.1,-104.4,56.37,133.43,133.43,H16_headline_s42,199,42,1,success,1919,442,,135.8927,129.518,0,0,0,239.0,233.6,1,78,156,208,129.52
