alt_km,i_deg,da_km,horizon_steps,horizon_days,RAAN_rate_deg_per_day,argp_rate_deg_per_day,dRAAN_rate_deg_per_day,dlambda_rate_deg_per_day,dRAAN_available_deg,theta_equiv_deg,dv_equiv_saved_ms,frac_of_budget
800.0,63.4,400.0,6000,4.166666666666667,-2.960599398384941,0.0040350013626920655,0.5122560964957324,-402.44537554868856,2.134400402065552,1.9084831626185639,248.32740461493725,0.5193722794735498
800.0,63.4,400.0,12000,8.333333333333334,-2.960599398384941,0.0040350013626920655,0.5122560964957324,-402.44537554868856,4.268800804131104,3.8169663252371278,496.58593035881506,1.0386005000329208
800.0,63.4,600.0,3000,2.0833333333333335,-2.960599398384941,0.0040350013626920655,0.7257951208755363,-584.4172215806874,1.5120731684907007,1.3520266300170878,175.92662193140166,0.36794735077377505
800.0,63.4,600.0,6000,4.166666666666667,-2.960599398384941,0.0040350013626920655,0.7257951208755363,-584.4172215806874,3.0241463369814015,2.7040532600341756,351.8287536950037,0.7358434808041348
800.0,63.4,600.0,12000,8.333333333333334,-2.960599398384941,0.0040350013626920655,0.7257951208755363,-584.4172215806874,6.048292673962803,5.408106520068351,703.4616065023114,1.4712772384415842
800.0,90.0,50.0,3000,2.0833333333333335,-4.048704621820256e-16,-1.6530091062333732,9.727351230491765e-18,-53.363742986264896,2.0265315063524513e-17,2.0265315063524513e-17,2.6369977199244276e-15,5.5152330806477616e-18
800.0,90.0,50.0,6000,4.166666666666667,-4.048704621820256e-16,-1.6530091062333732,9.727351230491765e-18,-53.363742986264896,4.0530630127049025e-17,4.0530630127049025e-17,5.273995439848855e-15,1.1030466161295523e-17
800.0,90.0,50.0,12000,8.333333333333334,-4.048704621820256e-16,-1.6530091062333732,9.727351230491765e-18,-53.363742986264896,8.106126025409805e-17,8.106126025409805e-17,1.054799087969771e-14,2.2060932322591046e-17
800.0,90.0,100.0,3000,2.0833333333333335,-4.048704621820256e-16,-1.6530091062333732,1.9156272565618423e-17,-105.81165956584437,3.990890117837172e-17,3.990890117837172e-17,5.193093770423345e-15,1.0861261781586013e-17
800.0,90.0,100.0,6000,4.166666666666667,-4.048704621820256e-16,-1.6530091062333732,1.9156272565618423e-17,-105.81165956584437,7.981780235674344e-17,7.981780235674344e-17,1.038618754084669e-14,2.1722523563172026e-17
800.0,90.0,100.0,12000,8.333333333333334,-4.048704621820256e-16,-1.6530091062333732,1.9156272565618423e-17,-105.81165956584437,1.5963560471348687e-16,1.5963560471348687e-16,2.077237508169338e-14,4.344504712634405e-17
800.0,90.0,200.0,3000,2.0833333333333335,-4.048704621820256e-16,-1.6530091062333732,3.7162797175055576e-17,-208.04676457495646,7.742249411469913e-17,7.742249411469913e-17,1.0074501176584042e-14,2.10706371644923e-17
800.0,90.0,200.0,6000,4.166666666666667,-4.048704621820256e-16,-1.6530091062333732,3.7162797175055576e-17,-208.04676457495646,1.5484498822939825e-16,1.5484498822939825e-16,2.0149002353168084e-14,4.21412743289846e-17
800.0,90.0,200.0,12000,8.333333333333334,-4.048704621820256e-16,-1.6530091062333732,3.7162797175055576e-17,-208.04676457495646,3.096899764587965e-16,3.096899764587965e-16,4.029800470633617e-14,8.42825486579692e-17
800.0,90.0,400.0,3000,2.0833333333333335,-4.048704621820256e-16,-1.6530091062333732,7.00524909438698e-17,-402.44537554868856,1.4594268946639542e-16,1.4594268946639542e-16,1.8990602325014674e-14,3.9718501602401404e-17
800.0,90.0,400.0,6000,4.166666666666667,-4.048704621820256e-16,-1.6530091062333732,7.00524909438698e-17,-402.44537554868856,2.9188537893279085e-16,2.9188537893279085e-16,3.798120465002935e-14,7.943700320480281e-17
800.0,90.0,400.0,12000,8.333333333333334,-4.048704621820256e-16,-1.6530091062333732,7.00524909438698e-17,-402.44537554868856,5.837707578655817e-16,5.837707578655817e-16,7.59624093000587e-14,1.5887400640960562e-16
800.0,90.0,600.0,3000,2.0833333333333335,-4.048704621820256e-16,-1.6530091062333732,9.92545652068427e-17,-584.4172215806874,2.0678034418092229e-16,2.0678034418092226e-16,2.6907022882251023e-14,5.627555214806557e-17
800.0,90.0,600.0,6000,4.166666666666667,-4.048704621820256e-16,-1.6530091062333732,9.92545652068427e-17,-584.4172215806874,4.1356068836184457e-16,4.1356068836184452e-16,5.3814045764502045e-14,1.1255110429613114e-16
800.0,90.0,600.0,12000,8.333333333333334,-4.048704621820256e-16,-1.6530091062333732,9.92545652068427e-17,-584.4172215806874,8.271213767236891e-16,8.2712137672368905e-16,1.0762809152900409e-13,2.251022085922623e-16
800.0,98.0,50.0,3000,2.0833333333333335,0.9202176129188988,-1.4929221827983843,-0.022108997236065363,-53.363742986264896,0.04606041090846951,0.045612154155773264,5.935221976884024,0.01241340951513469
800.0,98.0,50.0,6000,4.166666666666667,0.9202176129188988,-1.4929221827983843,-0.022108997236065363,-53.363742986264896,0.09212082181693902,0.09122430831154653,11.87044301341081,0.02482681706352921
800.0,98.0,50.0,12000,8.333333333333334,0.9202176129188988,-1.4929221827983843,-0.022108997236065363,-53.363742986264896,0.18424164363387804,0.18244861662309306,23.740878503964623,0.04965361839313895
800.0,98.0,100.0,3000,2.0833333333333335,0.9202176129188988,-1.4929221827983843,-0.04353970234764087,-105.81165956584437,0.0907077132242518,0.08982495199454403,11.6883536526345,0.02444598045582206
800.0,98.0,100.0,6000,4.166666666666667,0.9202176129188988,-1.4929221827983843,-0.04353970234764087,-105.81165956584437,0.1814154264485036,0.17964990398908806,23.376700123324365,0.04889194589073669
800.0,98.0,100.0,12000,8.333333333333334,0.9202176129188988,-1.4929221827983843,-0.04353970234764087,-105.81165956584437,0.3628308528970072,0.3592998079781761,46.75334279111816,0.09778377161426942
800.0,98.0,200.0,3000,2.0833333333333335,0.9202176129188988,-1.4929221827983843,-0.08446617795111913,-208.04676457495646,0.17597120406483155,0.17425866440340954,22.675172932727037,0.047424714448205466
800.0,98.0,200.0,6000,4.166666666666667,0.9202176129188988,-1.4929221827983843,-0.08446617795111913,-208.04676457495646,0.3519424081296631,0.34851732880681907,45.35029342891371,0.09484931922633429
800.0,98.0,200.0,12000,8.333333333333334,0.9202176129188988,-1.4929221827983843,-0.08446617795111913,-208.04676457495646,0.7038848162593262,0.6970346576136381,90.70016736623211,0.1896977610935772
800.0,98.0,400.0,3000,2.0833333333333335,0.9202176129188988,-1.4929221827983843,-0.1592201506821916,-402.44537554868856,0.3317086472545659,0.32848048150165776,42.74303615705752,0.08939628775541106
800.0,98.0,400.0,6000,4.166666666666667,0.9202176129188988,-1.4929221827983843,-0.1592201506821916,-402.44537554868856,0.6634172945091318,0.6569609630033155,85.48572109434694,0.17879184094102368
800.0,98.0,400.0,12000,8.333333333333334,0.9202176129188988,-1.4929221827983843,-0.1592201506821916,-402.44537554868856,1.3268345890182636,1.313921926006631,170.96863244786488,0.35757780535987554
800.0,98.0,600.0,3000,2.0833333333333335,0.9202176129188988,-1.4929221827983843,-0.22559264653117708,-584.4172215806874,0.4699846802732856,0.46541082167235104,60.560810310478075,0.12666184042993972
800.0,98.0,600.0,6000,4.166666666666667,0.9202176129188988,-1.4929221827983843,-0.22559264653117708,-584.4172215806874,0.9399693605465712,0.9308216433447021,121.12062163638973,0.2533215915017104
800.0,98.0,600.0,12000,8.333333333333334,0.9202176129188988,-1.4929221827983843,-0.22559264653117708,-584.4172215806874,1.8799387210931424,1.8616432866894042,242.23325149512056,0.5066264683448587
2000.0,0.0,50.0,3000,2.0833333333333335,-3.8471894169606475,3.8471894169606475,0.07935828315542005,-36.29034247853207,0.1653297565737918,0.0,0.0,0.0
2000.0,0.0,50.0,6000,4.166666666666667,-3.8471894169606475,3.8471894169606475,0.07935828315542005,-36.29034247853207,0.3306595131475836,0.0,0.0,0.0
2000.0,0.0,50.0,12000,8.333333333333334,-3.8471894169606475,3.8471894169606475,0.07935828315542005,-36.29034247853207,0.6613190262951671,0.0,0.0,0.0
2000.0,0.0,100.0,3000,2.0833333333333335,-3.8471894169606475,3.8471894169606475,0.1566242358541464,-72.04596819402694,0.32630049136280503,0.0,0.0,0.0
2000.0,0.0,100.0,6000,4.166666666666667,-3.8471894169606475,3.8471894169606475,0.1566242358541464,-72.04596819402694,0.6526009827256101,0.0,0.0,0.0
2000.0,0.0,100.0,12000,8.333333333333334,-3.8471894169606475,3.8471894169606475,0.1566242358541464,-72.04596819402694,1.3052019654512201,0.0,0.0,0.0
2000.0,0.0,200.0,3000,2.0833333333333335,-3.8471894169606475,3.8471894169606475,0.3051447522751155,-141.99664423886261,0.6357182339064906,0.0,0.0,0.0
2000.0,0.0,200.0,6000,4.166666666666667,-3.8471894169606475,3.8471894169606475,0.3051447522751155,-141.99664423886261,1.2714364678129813,0.0,0.0,0.0
2000.0,0.0,200.0,12000,8.333333333333334,-3.8471894169606475,3.8471894169606475,0.3051447522751155,-141.99664423886261,2.5428729356259625,0.0,0.0,0.0
2000.0,0.0,400.0,3000,2.0833333333333335,-3.8471894169606475,3.8471894169606475,0.5798641023179016,-275.94512572782685,1.2080502131622952,0.0,0.0,0.0
2000.0,0.0,400.0,6000,4.166666666666667,-3.8471894169606475,3.8471894169606475,0.5798641023179016,-275.94512572782685,2.4161004263245904,0.0,0.0,0.0
2000.0,0.0,400.0,12000,8.333333333333334,-3.8471894169606475,3.8471894169606475,0.5798641023179016,-275.94512572782685,4.832200852649181,0.0,0.0,0.0
2000.0,0.0,600.0,3000,2.0833333333333335,-3.8471894169606475,3.8471894169606475,0.8277851268831582,-402.4698955898879,1.7245523476732463,0.0,0.0,0.0
2000.0,0.0,600.0,6000,4.166666666666667,-3.8471894169606475,3.8471894169606475,0.8277851268831582,-402.4698955898879,3.4491046953464926,0.0,0.0,0.0
2000.0,0.0,600.0,12000,8.333333333333334,-3.8471894169606475,3.8471894169606475,0.8277851268831582,-402.4698955898879,6.898209390692985,0.0,0.0,0.0
2000.0,28.5,50.0,3000,2.0833333333333335,-3.380975895277026,2.752276988593662,0.06974141726845667,-36.29034247853207,0.14529461930928475,0.06932860042201007,8.349683064145237,0.017463211249806432
2000.0,28.5,50.0,6000,4.166666666666667,-3.380975895277026,2.752276988593662,0.06974141726845667,-36.29034247853207,0.2905892386185695,0.13865720084402014,16.699363072035474,0.03492641610751076
2000.0,28.5,50.0,12000,8.333333333333334,-3.380975895277026,2.752276988593662,0.06974141726845667,-36.29034247853207,0.581178477237139,0.2773144016880403,33.398701694037634,0.06985278107821866
2000.0,28.5,100.0,3000,2.0833333333333335,-3.380975895277026,2.752276988593662,0.1376440587262276,-72.04596819402694,0.2867584556796408,0.13682930920605726,16.47921863432274,0.03446598799404669
2000.0,28.5,100.0,6000,4.166666666666667,-3.380975895277026,2.752276988593662,0.1376440587262276,-72.04596819402694,0.5735169113592816,0.27365861841211453,32.95841377288119,0.06893192684712691
2000.0,28.5,100.0,12000,8.333333333333334,-3.380975895277026,2.752276988593662,0.1376440587262276,-72.04596819402694,1.1470338227185632,0.5473172368242291,65.91663957984903,0.13786346056694262
2000.0,28.5,200.0,3000,2.0833333333333335,-3.380975895277026,2.752276988593662,0.2681664301383677,-141.99664423886261,0.5586800627882661,0.26657908614180925,32.10578311673479,0.06714866523684089
2000.0,28.5,200.0,6000,4.166666666666667,-3.380975895277026,2.752276988593662,0.2681664301383677,-141.99664423886261,1.1173601255765322,0.5331581722836185,64.2113924814084,0.13429696707438551
2000.0,28.5,200.0,12000,8.333333333333334,-3.380975895277026,2.752276988593662,0.2681664301383677,-141.99664423886261,2.2347202511530644,1.066316344567237,128.42139495196926,0.2685910269662009
2000.0,28.5,400.0,3000,2.0833333333333335,-3.380975895277026,2.752276988593662,0.5095944961353407,-275.94512572782685,1.06165520028196,0.5065780791897062,61.0102160413618,0.12760176439531715
2000.0,28.5,400.0,6000,4.166666666666667,-3.380975895277026,2.752276988593662,0.5095944961353407,-275.94512572782685,2.12331040056392,1.0131561583794124,122.01923977217763,0.25520103509467246
2000.0,28.5,400.0,12000,8.333333333333334,-3.380975895277026,2.752276988593662,0.5095944961353407,-275.94512572782685,4.24662080112784,2.026312316758825,244.02894119979365,0.5103821209140523
2000.0,28.5,600.0,3000,2.0833333333333335,-3.380975895277026,2.752276988593662,0.7274717351119755,-402.4698955898879,1.5155661148166157,0.7231656484373677,87.09485290478104,0.1821573110455193
2000.0,28.5,600.0,6000,4.166666666666667,-3.380975895277026,2.752276988593662,0.7274717351119755,-402.4698955898879,3.0311322296332315,1.4463312968747355,174.18623715246235,0.3643073674573932
2000.0,28.5,600.0,12000,8.333333333333334,-3.380975895277026,2.752276988593662,0.7274717351119755,-402.4698955898879,6.062264459266463,2.892662593749471,348.3447258769822,0.728556699579159
2000.0,51.6,50.0,3000,2.0833333333333335,-2.3896731666553133,0.8936278745830735,0.049293221428686806,-36.29034247853207,0.1026942113097642,0.08048078150869947,9.692810759372575,0.02027233855404403
2000.0,51.6,50.0,6000,4.166666666666667,-2.3896731666553133,0.8936278745830735,0.049293221428686806,-36.29034247853207,0.2053884226195284,0.16096156301739895,19.385616737634116,0.04054466710848073
2000.0,51.6,50.0,12000,8.333333333333334,-2.3896731666553133,0.8936278745830735,0.049293221428686806,-36.29034247853207,0.4107768452390568,0.3219231260347979,38.771195226394106,0.08108925422013237
2000.0,51.6,100.0,3000,2.0833333333333335,-2.3896731666553133,0.8936278745830735,0.09728679643858956,-72.04596819402694,0.20268082591372827,0.15883963719398636,19.13005998566117,0.04001017477964228
2000.0,51.6,100.0,6000,4.166666666666667,-2.3896731666553133,0.8936278745830735,0.09728679643858956,-72.04596819402694,0.40536165182745654,0.3176792743879727,38.260083215276964,0.08002027268467983
2000.0,51.6,100.0,12000,8.333333333333334,-2.3896731666553133,0.8936278745830735,0.09728679643858956,-72.04596819402694,0.8107233036549131,0.6353585487759454,76.51987238261465,0.1600399303734081
2000.0,51.6,200.0,3000,2.0833333333333335,-2.3896731666553133,0.8936278745830735,0.18953998553926302,-141.99664423886261,0.39487496987346465,0.30946093035157235,37.270299563859325,0.07795015806313996
2000.0,51.6,200.0,6000,4.166666666666667,-2.3896731666553133,0.8936278745830735,0.18953998553926302,-141.99664423886261,0.7897499397469293,0.6189218607031447,74.54032731547396,0.15589974763588177
2000.0,51.6,200.0,12000,8.333333333333334,-2.3896731666553133,0.8936278745830735,0.18953998553926302,-141.99664423886261,1.5794998794938586,1.2378437214062894,149.07848014488442,0.31179494737345476
2000.0,51.6,400.0,3000,2.0833333333333335,-2.3896731666553133,0.8936278745830735,0.3601813000178397,-275.94512572782685,0.7503777083704994,0.5880661005731175,70.82422374060752,0.14812758415907598
2000.0,51.6,400.0,6000,4.166666666666667,-2.3896731666553133,0.8936278745830735,0.3601813000178397,-275.94512572782685,1.5007554167409989,1.176132201146235,141.6465822704907,0.29625126726362644
2000.0,51.6,400.0,12000,8.333333333333334,-2.3896731666553133,0.8936278745830735,0.3601813000178397,-275.94512572782685,3.0015108334819978,2.35226440229247,283.2782431499163,0.5924713267074698
2000.0,51.6,600.0,3000,2.0833333333333335,-2.3896731666553133,0.8936278745830735,0.5141768941108733,-402.4698955898879,1.071201862730986,0.8394938912975262,101.10467558760409,0.211458602029013
2000.0,51.6,600.0,6000,4.166666666666667,-2.3896731666553133,0.8936278745830735,0.5141768941108733,-402.4698955898879,2.142403725461972,1.6789877825950523,202.2039249336644,0.42290585517188944
2000.0,51.6,600.0,12000,8.333333333333334,-2.3896731666553133,0.8936278745830735,0.5141768941108733,-402.4698955898879,4.284807450923944,3.3579755651901046,404.3644416823064,0.8457209229091908
2000.0,63.4,50.0,3000,2.0833333333333335,-1.7226140240812677,0.0023477509109649,0.03553339247812161,-36.29034247853207,0.07402790099608669,0.06619236131997619,7.971965940556316,0.016673222711172265
2000.0,63.4,50.0,6000,4.166666666666667,-1.7226140240812677,0.0023477509109649,0.03553339247812161,-36.29034247853207,0.14805580199217339,0.13238472263995238,15.94392922114768,0.03334643985907589
2000.0,63.4,50.0,12000,8.333333333333334,-1.7226140240812677,0.0023477509109649,0.03553339247812161,-36.29034247853207,0.29611160398434677,0.26476944527990476,31.88783716258105,0.06669283521201383
2000.0,63.4,100.0,3000,2.0833333333333335,-1.7226140240812677,0.0023477509109649,0.07012992497949673,-72.04596819402694,0.14610401037395154,0.1306395198950918,15.733743511268917,0.03290684024492226
2000.0,63.4,100.0,6000,4.166666666666667,-1.7226140240812677,0.0023477509109649,0.07012992497949673,-72.04596819402694,0.2922080207479031,0.2612790397901836,31.467466573357058,0.06581363772075245
2000.0,63.4,100.0,12000,8.333333333333334,-1.7226140240812677,0.0023477509109649,0.07012992497949673,-72.04596819402694,0.5844160414958062,0.5225580795803672,62.93476955342735,0.13162693328910174
2000.0,63.4,200.0,3000,2.0833333333333335,-1.7226140240812677,0.0023477509109649,0.13663133593749305,-141.99664423886261,0.28464861653644385,0.25451976648652586,30.653406430979164,0.0641110456430437
2000.0,63.4,200.0,6000,4.166666666666667,-1.7226140240812677,0.0023477509109649,0.13663133593749305,-141.99664423886261,0.5692972330728877,0.5090395329730517,61.30666163948354,0.12822177500701396
2000.0,63.4,200.0,12000,8.333333333333334,-1.7226140240812677,0.0023477509109649,0.13663133593749305,-141.99664423886261,1.1385944661457754,1.0180790659461034,122.61211350364508,0.2564410197908026
2000.0,63.4,400.0,3000,2.0833333333333335,-1.7226140240812677,0.0023477509109649,0.2596394215243107,-275.94512572782685,0.5409154615089806,0.4836618516801772,58.25029501524272,0.12182943944098859
2000.0,63.4,400.0,6000,4.166666666666667,-1.7226140240812677,0.0023477509109649,0.2596394215243107,-275.94512572782685,1.0818309230179612,0.9673237033603544,116.49955232073654,0.24365670853078877
2000.0,63.4,400.0,12000,8.333333333333334,-1.7226140240812677,0.0023477509109649,0.2596394215243107,-275.94512572782685,2.1636618460359225,1.934647406720709,232.9908030744002,0.487296054484054
2000.0,63.4,600.0,3000,2.0833333333333335,-1.7226140240812677,0.0023477509109649,0.37064831333970316,-402.4698955898879,0.7721839861243817,0.6904515828126276,83.1549652141225,0.17391710713431546
2000.0,63.4,600.0,6000,4.166666666666667,-1.7226140240812677,0.0023477509109649,0.37064831333970316,-402.4698955898879,1.5443679722487633,1.3809031656252553,166.30691153277834,0.3478279003033139
2000.0,63.4,600.0,12000,8.333333333333334,-1.7226140240812677,0.0023477509109649,0.37064831333970316,-402.4698955898879,3.0887359444975266,2.7618063312505106,332.58967255941576,0.6956052902594339
2000.0,90.0,50.0,3000,2.0833333333333335,-2.3557241025972147e-16,-0.9617973542401619,4.8592933726057224e-18,-36.29034247853207,1.0123527859595256e-17,1.0123527859595256e-17,1.2192407427932187e-15,2.55001998186006e-18
2000.0,90.0,50.0,6000,4.166666666666667,-2.3557241025972147e-16,-0.9617973542401619,4.8592933726057224e-18,-36.29034247853207,2.0247055719190512e-17,2.0247055719190512e-17,2.4384814855864375e-15,5.10003996372012e-18
2000.0,90.0,50.0,12000,8.333333333333334,-2.3557241025972147e-16,-0.9617973542401619,4.8592933726057224e-18,-36.29034247853207,4.0494111438381025e-17,4.0494111438381025e-17,4.876962971172875e-15,1.020007992744024e-17
2000.0,90.0,100.0,3000,2.0833333333333335,-2.3557241025972147e-16,-0.9617973542401619,9.590468455384025e-18,-72.04596819402694,1.9980142615383386e-17,1.9980142615383386e-17,2.4063354456426057e-15,5.032807102056847e-18
2000.0,90.0,100.0,6000,4.166666666666667,-2.3557241025972147e-16,-0.9617973542401619,9.590468455384025e-18,-72.04596819402694,3.996028523076677e-17,3.996028523076677e-17,4.8126708912852114e-15,1.0065614204113694e-17
2000.0,90.0,100.0,12000,8.333333333333334,-2.3557241025972147e-16,-0.9617973542401619,9.590468455384025e-18,-72.04596819402694,7.992057046153355e-17,7.992057046153355e-17,9.625341782570423e-15,2.0131228408227388e-17
2000.0,90.0,200.0,3000,2.0833333333333335,-2.3557241025972147e-16,-0.9617973542401619,1.86847272075166e-17,-141.99664423886261,3.892651501565959e-17,3.892651501565959e-17,4.688167380016643e-15,9.80521736007513e-18
2000.0,90.0,200.0,6000,4.166666666666667,-2.3557241025972147e-16,-0.9617973542401619,1.86847272075166e-17,-141.99664423886261,7.785303003131918e-17,7.785303003131918e-17,9.376334760033286e-15,1.961043472015026e-17
2000.0,90.0,200.0,12000,8.333333333333334,-2.3557241025972147e-16,-0.9617973542401619,1.86847272075166e-17,-141.99664423886261,1.5570606006263836e-16,1.5570606006263836e-16,1.875266952006657e-14,3.922086944030052e-17
2000.0,90.0,400.0,3000,2.0833333333333335,-2.3557241025972147e-16,-0.9617973542401619,3.550643584220358e-17,-275.94512572782685,7.397174133792412e-17,7.397174133792412e-17,8.908886517171522e-15,1.863277516699913e-17
2000.0,90.0,400.0,6000,4.166666666666667,-2.3557241025972147e-16,-0.9617973542401619,3.550643584220358e-17,-275.94512572782685,1.4794348267584825e-16,1.4794348267584825e-16,1.7817773034343044e-14,3.726555033399826e-17
2000.0,90.0,400.0,12000,8.333333333333334,-2.3557241025972147e-16,-0.9617973542401619,3.550643584220358e-17,-275.94512572782685,2.958869653516965e-16,2.958869653516965e-16,3.563554606868609e-14,7.453110066799652e-17
2000.0,90.0,600.0,3000,2.0833333333333335,-2.3557241025972147e-16,-0.9617973542401619,5.068722030096226e-17,-402.4698955898879,1.0559837562700472e-16,1.0559837562700471e-16,1.271788290829814e-14,2.6599222290439e-17
2000.0,90.0,600.0,6000,4.166666666666667,-2.3557241025972147e-16,-0.9617973542401619,5.068722030096226e-17,-402.4698955898879,2.1119675125400944e-16,2.1119675125400941e-16,2.543576581659628e-14,5.3198444580878e-17
2000.0,90.0,600.0,12000,8.333333333333334,-2.3557241025972147e-16,-0.9617973542401619,5.068722030096226e-17,-402.4698955898879,4.223935025080189e-16,4.2239350250801883e-16,5.087153163319256e-14,1.06396889161756e-16
2000.0,98.0,50.0,3000,2.0833333333333335,0.5354252811391592,-0.8686513583544733,-0.011044538353606744,-36.29034247853207,0.023009454903347385,0.022785528469934074,2.744205859740881,0.0057394569678217554
2000.0,98.0,50.0,6000,4.166666666666667,0.5354252811391592,-0.8686513583544733,-0.011044538353606744,-36.29034247853207,0.04601890980669477,0.04557105693986815,5.488411610981787,0.011478913708717774
2000.0,98.0,50.0,12000,8.333333333333334,0.5354252811391592,-0.8686513583544733,-0.011044538353606744,-36.29034247853207,0.09203781961338954,0.0911421138797363,10.976822353963794,0.02295782560202969
2000.0,98.0,100.0,3000,2.0833333333333335,0.5354252811391592,-0.8686513583544733,-0.021797880589322183,-72.04596819402694,0.04541225122775455,0.0449703023205155,5.4160589231308025,0.011327589369491206
2000.0,98.0,100.0,6000,4.166666666666667,0.5354252811391592,-0.8686513583544733,-0.021797880589322183,-72.04596819402694,0.0908245024555091,0.089940604641031,10.832117012139301,0.022655176994430686
2000.0,98.0,100.0,12000,8.333333333333334,0.5354252811391592,-0.8686513583544733,-0.021797880589322183,-72.04596819402694,0.1816490049110182,0.179881209282062,21.66422735130096,0.04531034003244921
2000.0,98.0,200.0,3000,2.0833333333333335,0.5354252811391592,-0.8686513583544733,-0.042467941415818805,-141.99664423886261,0.08847487794962251,0.08761384651931885,10.551890841128367,0.022069089021450924
2000.0,98.0,200.0,6000,4.166666666666667,0.5354252811391592,-0.8686513583544733,-0.042467941415818805,-141.99664423886261,0.17694975589924503,0.1752276930386377,21.103775513885434,0.044138165141864735
2000.0,98.0,200.0,12000,8.333333333333334,0.5354252811391592,-0.8686513583544733,-0.042467941415818805,-141.99664423886261,0.35389951179849005,0.3504553860772754,42.20750168082211,0.08827622707547784
2000.0,98.0,400.0,3000,2.0833333333333335,0.5354252811391592,-0.8686513583544733,-0.08070148525500703,-275.94512572782685,0.16812809428126466,0.1664918832251086,20.051667636919106,0.041937700528789125
2000.0,98.0,400.0,6000,4.166666666666667,0.5354252811391592,-0.8686513583544733,-0.08070148525500703,-275.94512572782685,0.3362561885625293,0.3329837664502172,40.10329294549243,0.08387531252860791
2000.0,98.0,400.0,12000,8.333333333333334,0.5354252811391592,-0.8686513583544733,-0.08070148525500703,-275.94512572782685,0.6725123771250586,0.6659675329004344,80.2062472647547,0.16774991682657442
2000.0,98.0,600.0,3000,2.0833333333333335,0.5354252811391592,-0.8686513583544733,-0.11520542303695024,-402.4698955898879,0.24001129799364634,0.23767552454032567,28.624752095488255,0.05986815175816782
2000.0,98.0,600.0,6000,4.166666666666667,0.5354252811391592,-0.8686513583544733,-0.11520542303695024,-402.4698955898879,0.4800225959872927,0.47535104908065134,57.24938104924827,0.1197360459676362
2000.0,98.0,600.0,12000,8.333333333333334,0.5354252811391592,-0.8686513583544733,-0.11520542303695024,-402.4698955898879,0.9600451919745854,0.9507020981613027,114.49777696784912,0.23947003155232463
8000.0,0.0,50.0,3000,2.0833333333333335,-0.5803096643801001,0.5803096643801001,0.007011637362122345,-9.426790190435304,0.014607577837754888,0.0,0.0,0.0
8000.0,0.0,50.0,6000,4.166666666666667,-0.5803096643801001,0.5803096643801001,0.007011637362122345,-9.426790190435304,0.029215155675509776,0.0,0.0,0.0
8000.0,0.0,50.0,12000,8.333333333333334,-0.5803096643801001,0.5803096643801001,0.007011637362122345,-9.426790190435304,0.05843031135101955,0.0,0.0,0.0
8000.0,0.0,100.0,3000,2.0833333333333335,-0.5803096643801001,0.5803096643801001,0.013914725727494803,-18.772222510400788,0.02898901193228084,0.0,0.0,0.0
8000.0,0.0,100.0,6000,4.166666666666667,-0.5803096643801001,0.5803096643801001,0.013914725727494803,-18.772222510400788,0.05797802386456168,0.0,0.0,0.0
8000.0,0.0,100.0,12000,8.333333333333334,-0.5803096643801001,0.5803096643801001,0.013914725727494803,-18.772222510400788,0.11595604772912337,0.0,0.0,0.0
8000.0,0.0,200.0,3000,2.0833333333333335,-0.5803096643801001,0.5803096643801001,0.027403397479913726,-37.22291698403269,0.057090411416486936,0.0,0.0,0.0
8000.0,0.0,200.0,6000,4.166666666666667,-0.5803096643801001,0.5803096643801001,0.027403397479913726,-37.22291698403269,0.11418082283297387,0.0,0.0,0.0
8000.0,0.0,200.0,12000,8.333333333333334,-0.5803096643801001,0.5803096643801001,0.027403397479913726,-37.22291698403269,0.22836164566594774,0.0,0.0,0.0
8000.0,0.0,400.0,3000,2.0833333333333335,-0.5803096643801001,0.5803096643801001,0.05316523355189328,-73.19011871613931,0.11076090323311101,0.0,0.0,0.0
8000.0,0.0,400.0,6000,4.166666666666667,-0.5803096643801001,0.5803096643801001,0.05316523355189328,-73.19011871613931,0.22152180646622202,0.0,0.0,0.0
8000.0,0.0,400.0,12000,8.333333333333334,-0.5803096643801001,0.5803096643801001,0.05316523355189328,-73.19011871613931,0.44304361293244404,0.0,0.0,0.0
8000.0,0.0,600.0,3000,2.0833333333333335,-0.5803096643801001,0.5803096643801001,0.07740411274809005,-107.96012132426307,0.1612585682251876,0.0,0.0,0.0
8000.0,0.0,600.0,6000,4.166666666666667,-0.5803096643801001,0.5803096643801001,0.07740411274809005,-107.96012132426307,0.3225171364503752,0.0,0.0,0.0
8000.0,0.0,600.0,12000,8.333333333333334,-0.5803096643801001,0.5803096643801001,0.07740411274809005,-107.96012132426307,0.6450342729007504,0.0,0.0,0.0
8000.0,28.5,50.0,3000,2.0833333333333335,-0.5099860637003538,0.41515318390370753,0.006161946901613161,-9.426790190435304,0.012837389378360752,0.006125472800748481,0.5630440538097169,0.0011775964643315514
8000.0,28.5,50.0,6000,4.166666666666667,-0.5099860637003538,0.41515318390370753,0.006161946901613161,-9.426790190435304,0.025674778756721504,0.012250945601496963,1.1260881060105807,0.002355192925298216
8000.0,28.5,50.0,12000,8.333333333333334,-0.5099860637003538,0.41515318390370753,0.006161946901613161,-9.426790190435304,0.05134955751344301,0.024501891202993925,2.2521761991503384,0.004710385823677338
