alt_km,i_deg,dlam_deg,da_km,dOm_per_rad_deg,di_per_rad_deg,dOm_deg,di_gain_deg,dv_saved_ms,frac_budget,drift_hours,drift_steps,fits_6000,fits_12000
500.0,28.5,360.0,400.0,-0.16440575999763254,0.07844764862000908,1.0329918556328184,0.4928959573933745,65.52246057746537,0.13703904230627556,18.03047220362003,1081.8283322172017,True,True
500.0,45.0,180.0,100.0,-0.13228284484393077,0.09353809662379137,0.4155788135576514,0.2938582751070872,39.063731861107975,0.08170108930549663,36.06094440724006,2163.6566644344034,True,True
500.0,45.0,180.0,200.0,-0.13228284484393077,0.09353809662379137,0.4155788135576514,0.2938582751070872,39.063731861107975,0.08170108930549663,18.03047220362003,1081.8283322172017,True,True
500.0,45.0,180.0,400.0,-0.13228284484393077,0.09353809662379137,0.4155788135576514,0.2938582751070872,39.063731861107975,0.08170108930549663,9.015236101810014,540.9141661086009,True,True
500.0,45.0,360.0,100.0,-0.13228284484393077,0.09353809662379137,0.8311576271153028,0.5877146177344548,78.12694994505352,0.163401104055342,72.12188881448012,4327.313328868807,True,True
500.0,45.0,360.0,200.0,-0.13228284484393077,0.09353809662379137,0.8311576271153028,0.5877146177344548,78.12694994505352,0.163401104055342,36.06094440724006,2163.6566644344034,True,True
500.0,45.0,360.0,400.0,-0.13228284484393077,0.09353809662379137,0.8311576271153028,0.5877146177344548,78.12694994505352,0.163401104055342,18.03047220362003,1081.8283322172017,True,True
500.0,51.6,180.0,100.0,-0.11620196217865227,0.09106671748783447,0.365059230713173,0.2860943439350233,38.0316442444593,0.0795424967051091,36.06094440724006,2163.6566644344034,True,True
500.0,51.6,180.0,200.0,-0.11620196217865227,0.09106671748783447,0.365059230713173,0.2860943439350233,38.0316442444593,0.0795424967051091,18.03047220362003,1081.8283322172017,True,True
500.0,51.6,180.0,400.0,-0.11620196217865227,0.09106671748783447,0.365059230713173,0.2860943439350233,38.0316442444593,0.0795424967051091,9.015236101810014,540.9141661086009,True,True
500.0,51.6,360.0,100.0,-0.11620196217865227,0.09106671748783447,0.730118461426346,0.5721875675919834,76.06290250772301,0.1590841861375223,72.12188881448012,4327.313328868807,True,True
500.0,51.6,360.0,200.0,-0.11620196217865227,0.09106671748783447,0.730118461426346,0.5721875675919834,76.06290250772301,0.1590841861375223,36.06094440724006,2163.6566644344034,True,True
500.0,51.6,360.0,400.0,-0.11620196217865227,0.09106671748783447,0.730118461426346,0.5721875675919834,76.06290250772301,0.1590841861375223,18.03047220362003,1081.8283322172017,True,True
