a_sat_km,a_tgt_km,di_rel_deg,dv_coarse,dv_fine,dv_inplane,dv_plane,dv_radial,dv_tangential,dv_total,episode,episode_orbits,hohmann_dv,inplane_oop_frac,lambert_dv1,lambert_dv2,lambert_dv_boxcredited,lambert_dv_timematched,lambert_revs,lambert_tof_s,lambert_wait_s,lineage,n_burns,plane_opt_dv,plane_ratio,ratio_boxcredited,ratio_inplane,ratio_total,steps,success,teleport_abs_deg,terminal_cause
11323.283,11520.902,,237.1320343017578,0.0,174.99999996167023,149.99999996167023,0.0,174.99999996167023,237.1320343017578,ep_0000047.npz,10.89165095518495,51.10475002608746,0.003747783276840721,80.75783014136856,134.33970183761545,165.09753197898402,215.09753197898718,7,89602.98535176297,43705.00274315309,T11-E3_j2,7,,,1.059979503412242,0.8135844161092742,1.102439586916893,2234,1,1.407842818109583,1
13107.401,13596.621,,236.42135620117188,0.0,184.99999997444684,109.99999997444682,0.0,184.99999997444684,236.42135620117188,ep_0000048.npz,9.59044732212255,100.1100648260699,0.004211948129912996,31.52172191793411,117.26512788024004,98.78684979817416,148.78684979817416,3,51254.81941572114,82460.89887640449,T11-E3_j2,9,,,1.8727188927717595,1.2433894542790238,1.5889936276080303,2522,1,0.1542048474214914,1
12734.409,13057.137,,200.71067810058594,0.0,169.99999998722342,59.99999998722341,0.0,169.99999998722342,200.71067810058594,ep_0000049.npz,9.38679943090568,69.57127631458843,0.006500560651698815,38.09042720638663,26.606526152749343,38.09042720638663,64.69695335913596,4,61949.653911684196,70622.1465721559,T11-E3_j2,10,,,4.463063621368875,2.6276353237770733,3.1023203980940357,2323,1,0.7391088268941827,1
14232.885,14025.762,,375.71067810058594,0.0,319.9999999872234,84.99999998722342,0.0,319.9999999872234,375.71067810058594,ep_0000050.npz,13.72325867120713,38.93085272915505,0.008963421365494073,76.85439956116298,77.01135182182193,103.86575138298491,153.86575138298593,11,203191.04268471443,10833.202247191011,T11-E3_j2,20,,,3.08090006307551,2.07973507496619,2.441808360363494,3781,1,1.6487992284029935,1
12845.196,12948.405,,336.4213562011719,0.0,294.99999997444684,99.99999997444682,0.0,294.99999997444684,336.4213562011719,ep_0000051.npz,11.219753310050738,22.245188857673384,0.008129612563665121,99.29680626137082,71.35837687566722,120.65518313703804,170.6551831370392,9,146725.24248841198,8095.031710849718,T11-E3_j2,14,,,2.444984063713127,1.7286319381085338,1.9713515289542625,2742,1,1.2291361667049245,1
13003.38,13432.524,,256.0660171508789,0.0,189.99999998083513,109.99999998083513,0.0,189.99999998083513,256.0660171508789,ep_0000052.npz,5.286113496133734,89.15354250615928,0.011954404148502821,94.10374846383966,65.26307321052339,109.36682167436305,159.3668216743634,4,74035.17705938533,1296.312653616573,T11-E3_j2,11,,,1.7372727585204526,1.1922180412750212,1.6067711865026864,1365,1,0.6083771342532054,1
10819.159,10579.228,,362.84271240234375,0.0,254.99999994889367,224.99999994889367,0.0,254.99999994889367,362.84271240234375,ep_0000053.npz,2.8534254696149115,68.44144491734096,0.008035286860234853,83.14381764867846,18.42658201917206,83.14381764867846,101.5703996678526,0,5466.005758637279,3.6872092257724716,T11-E3_j2,12,,,3.0669748775114947,2.5105739544471057,3.5723273078464097,515,1,0.07933599013576717,1
10021.989,9775.517,,376.4213562011719,0.0,334.99999997444684,99.99999997444682,0.0,334.99999997444684,376.4213562011719,ep_0000054.npz,17.503235399700618,79.00616734151026,0.010213389684607093,72.96518626651114,170.34742321153135,193.31260947804248,243.31260947804248,0,5295.384730338098,128605.04915730337,T11-E3_j2,16,,,1.732944378946465,1.3768295884586228,1.5470688387612797,2806,1,4.73812044396422,1
8973.643,8424.357,,296.77669525146484,0.0,244.99999996805855,124.99999996805852,0.0,244.99999996805855,296.77669525146484,ep_0000055.npz,8.75618405927575,213.79416233861684,0.011626089865466276,96.12571296433237,124.02938148084093,170.1550944451733,220.1550944451733,2,22976.668574102514,33952.278956724025,T11-E3_j2,11,,,1.4398628543384664,1.112851831048918,1.3480346480257042,1123,1,3.205161064668035,1
9272.925,9023.174,,291.4213562011719,0.0,239.99999997444684,109.99999997444684,0.0,239.99999997444684,291.4213562011719,ep_0000056.npz,19.87803399718436,90.11222616559098,0.012722142341539795,14.367483250171578,98.23825101543689,62.60573426560846,112.6057342656096,5,49495.003873631744,97163.59550561798,T11-E3_j2,16,,,3.8335146578783488,2.131330180826716,2.587979716146423,2826,1,6.48808895195653,1
9839.93,10331.906,,351.77669525146484,0.0,289.99999996805855,134.99999996805855,0.0,289.99999996805855,351.77669525146484,ep_0000057.npz,17.07876923670127,153.35804513532457,0.010010677745603954,198.6489746757718,38.0777544680337,198.6489746757718,236.7267291438085,14,153985.0124995708,18301.26404494382,T11-E3_j2,23,,,1.4598615494562046,1.225041215315771,1.4860032769589147,2975,1,0.8703635570410819,1
13732.714,14087.63,,270.71067810058594,0.0,239.99999998722342,59.99999998722341,0.0,239.99999998722342,270.71067810058594,ep_0000058.npz,9.681165731143137,68.2955219239775,0.004052152748582193,70.87341018837206,10.718029836495925,70.87341018837206,81.59144002486559,5,95064.92341607632,62044.51780854986,T11-E3_j2,16,,,3.3863193452852833,2.9414850370833223,3.3178808710581023,2685,1,0.005986423923671056,1
7963.9165,7464.4615,,386.0660171508789,0.0,354.9999999808351,74.99999998083511,0.0,354.9999999808351,386.0660171508789,ep_0000059.npz,9.357861728647276,232.79337061441765,0.006084837002598969,265.0037210665054,31.264665837125147,265.0037210665054,296.2683869036276,6,42329.48305721976,15744.859221383425,T11-E3_j2,18,,,1.3396038310410903,1.1982378669929175,1.3030955519275884,1001,1,0.8114433282402469,1
9558.933,9642.461,,260.71067810058594,0.0,239.99999998722342,49.99999998722341,0.0,239.99999998722342,260.71067810058594,ep_0000060.npz,19.547751474874463,28.029794363035762,0.0029863809290955456,69.61952989582647,88.14344249730276,107.76297239312923,157.76297239312922,9,85626.27894831711,90730.66735428372,T11-E3_j2,14,,,2.2271100606958143,1.5212695117658404,1.6525466916972225,3070,1,6.1873454641106935,1
10088.604,10325.112,,171.0660171508789,0.0,139.99999998083513,74.99999998083511,0.0,139.99999998083513,171.0660171508789,ep_0000061.npz,6.746308699226939,72.40498712434237,0.009628663213256174,63.365664717807284,92.86948565623676,106.23515037404405,156.2351503740381,0,6827.697394996447,63612.2990914677,T11-E3_j2,7,,,1.317831240299545,0.8960851616660216,1.0949265689656562,1174,1,0.5239677894203941,1
8552.682,8190.732,,391.0660171508789,0.0,359.9999999808351,74.99999998083511,0.0,359.9999999808351,391.0660171508789,ep_0000062.npz,11.833662777457544,149.19098035592924,0.009639098535128867,204.11156168018925,58.460365445369945,212.5719271255592,262.5719271255629,8,60719.759630831504,17621.455571892555,T11-E3_j2,20,,,1.693544415054369,1.37105289176128,1.48936720475784,1455,1,0.5973910603994739,1
8790.432,8362.1155,,351.4213562011719,0.0,254.99999997444684,154.99999997444684,10.0,244.99999997444684,351.4213562011719,ep_0000063.npz,9.398148056017156,170.27752468353356,0.011091081560525878,46.085506545631084,138.2933688757119,134.378875421343,184.378875421343,3,26956.606805993102,35471.011674859554,T11-E3_j2,16,,,1.8976196904081692,1.3830217772601134,1.9059740732125796,1192,1,0.5572207534037277,1
9743.256,10220.84,,386.77669525146484,0.0,264.99999996805855,194.99999996805855,0.0,264.99999996805855,386.77669525146484,ep_0000064.npz,10.10551085509932,151.20021428503242,0.00621794095739406,17.249975607516532,155.512276373989,122.76225198150554,172.76225198150553,7,71165.16697441041,12747.691801264045,T11-E3_j2,23,,,2.1586440106033695,1.5338998938056632,2.2387801201669326,1732,1,0.15062084345745302,1
8757.854,8197.6405,,340.35533905029297,0.0,329.9999999936117,24.999999993611706,0.0,329.9999999936117,340.35533905029297,ep_0000065.npz,12.785322719222789,226.64683058487026,0.0026978799796005815,48.42736971620908,171.14129819983802,169.5686679160471,219.5686679160471,10,82199.62841877279,11012.784190660113,T11-E3_j2,17,,,1.9461142441538413,1.5029466778009895,1.5501088669920295,1574,1,3.08915883751833,1
9070.632,9362.391,,636.4213562011719,0.0,594.9999999744468,99.99999997444682,0.0,594.9999999744468,636.4213562011719,ep_0000066.npz,17.722756660826953,104.10080937282783,0.008100164409736885,180.3704632075669,60.21469714542481,190.5851603529917,240.58516035298607,7,68583.84302079299,6067.83905372191,T11-E3_j2,36,,,3.1219639497242047,2.473136743353015,2.645305950156758,2663,1,0.02732005269447481,1
8556.714,7956.935,,325.71067810058594,0.0,304.9999999872234,49.99999998722341,0.0,304.9999999872234,325.71067810058594,ep_0000067.npz,2.539760372688477,252.47916643455665,0.005116110782426736,150.22332498180833,102.5505664405439,202.77389142235222,252.77389142235222,0,3915.3383646183966,5532.5793868504215,T11-E3_j2,13,,,1.5041384166758787,1.2066119577104906,1.2885455703823694,299,1,0.10904252181871804,1
10751.701,10219.283,,516.7766952514648,0.0,464.99999996805855,124.99999996805853,0.0,464.99999996805855,516.7766952514648,ep_0000068.npz,17.65367022879937,156.57175165211993,0.007558962729522691,91.21142613401867,66.22673772178892,107.43816385580759,157.4381638558114,4,46890.25454643602,6606.400050474017,T11-E3_j2,21,,,4.328070987811496,2.9535405430282164,3.282410583273513,3025,1,1.6490177168228601,1
12035.774,12442.175,,261.4213562011719,0.0,199.99999997444684,119.99999997444682,0.0,199.99999997444684,261.4213562011719,ep_0000069.npz,12.788912541722535,94.75911893805915,0.011145961485071227,21.908543003943485,144.42095251548943,116.32949551943292,166.32949551943292,5,71766.98557268544,6270.568820224719,T11-E3_j2,15,,,1.719254425383773,1.202432553227338,1.571707744226453,2944,1,1.8678575219325704,1
7636.3075,7040.097,,345.71067810058594,0.0,324.9999999872234,49.99999998722341,0.0,324.9999999872234,345.71067810058594,ep_0000070.npz,6.950553928427283,299.5870145993322,0.0025874359213427013,92.62818465259505,203.8607879278989,246.48897258049396,296.4889725804934,4,28826.553127781142,5948.699690572332,T11-E3_j2,17,,,1.3185174029685678,1.0961621849156282,1.166015299293229,681,1,1.8006026474844254,1
12067.73,12176.193,,456.0660171508789,0.0,404.9999999808351,94.99999998083511,0.0,404.9999999808351,456.0660171508789,ep_0000071.npz,12.640371321825514,25.654550749818554,0.008554860216672684,148.10610683118517,75.0866036646947,173.19271049587988,223.19271049587988,4,63526.51441352448,24239.967246752112,T11-E3_j2,23,,,2.338435600558776,1.8145753912886478,2.043373263121413,2817,1,0.08323098780603054,1
10783.457,10630.343,,290.71067810058594,0.0,259.9999999872234,59.99999998722342,0.0,259.9999999872234,290.71067810058594,ep_0000072.npz,16.65067232395837,43.628120240080534,0.006558045993709732,92.76053478551053,129.81019936810804,172.57073415361856,222.57073415361634,5,62764.06874119068,88206.84509963133,T11-E3_j2,17,,,1.5066285790716827,1.1681679578222253,1.3061496121944767,3027,1,3.370771072290791,1
12466.239,12377.902,,381.4213562011719,0.0,319.99999997444684,119.99999997444682,0.0,319.99999997444684,381.4213562011719,ep_0000073.npz,14.578537003697777,20.14153720046943,0.005917116108404845,81.37586987989417,87.57424598813543,118.9501158680296,168.9501158680296,10,151119.1140301002,32369.722173455062,T11-E3_j2,17,,,2.6902033481789465,1.8940501954103743,2.257597482200651,3330,1,0.3847586457640076,1
12367.764,11829.884,,231.0660171508789,0.0,179.99999998083513,94.99999998083513,0.0,179.99999998083513,231.0660171508789,ep_0000074.npz,6.170996721773736,127.61156673298319,0.00718140012307654,24.628652079340515,147.8843155798216,122.5129676591621,172.5129676591644,0,8718.571794668173,30371.4483299684,T11-E3_j2,11,,,1.469232224311186,1.0433998233481379,1.3394124527925249,1317,1,0.02638587643566232,1
14199.358,13871.677,,201.0660171508789,0.0,169.99999998083513,74.99999998083511,0.0,169.99999998083513,201.0660171508789,ep_0000075.npz,9.302928089304347,62.21136081585428,0.0072634851499100905,50.526621838559684,97.5006800823899,98.02730192094958,148.02730192094958,0,9901.774773688447,97041.59854503162,T11-E3_j2,11,,,1.7342107417984962,1.1484367935829807,1.3583036003605158,2521,1,0.45794230545149145,1
9698.297,10014.509,,251.42135620117188,0.0,209.99999997444684,99.99999997444682,0.0,209.99999997444684,251.42135620117188,ep_0000076.npz,5.0352522952914915,102.0190963083005,0.010139255981106148,127.72692108422697,30.95175795745794,127.72692108422697,158.67867904168492,0,5601.880251921717,14340.935524929773,T11-E3_j2,9,,,1.644132640103072,1.3234292170990396,1.5844684220942087,837,1,1.538321870975163,1
14203.71,14257.015,,236.42135620117188,0.0,184.99999997444684,109.99999997444682,0.0,184.99999997444684,236.42135620117188,ep_0000077.npz,16.51439908699099,9.912506068675611,0.0055323755944669175,54.50088482200511,47.02006752420227,54.50088482200511,101.52095234620546,15,263171.6316494761,3105.221537043539,T11-E3_j2,12,,,3.3944403027334302,1.822283929563251,2.328793719299744,4663,1,1.9258382815195083,1
7530.8895,8016.38,,355.71067810058594,0.0,324.9999999872234,59.99999998722341,0.0,324.9999999872234,355.71067810058594,ep_0000078.npz,12.574612956640495,223.68780907130622,0.0019958123084932904,27.295359377197133,262.27711688326104,239.5724762604582,289.57247626045825,13,86551.96273302737,2759.5681179775283,T11-E3_j2,20,,,1.3565832146506271,1.1223442372157622,1.2283994759938412,1497,1,4.749316299751226,1
14049.292,14185.627,,310.0,2.0,302.0,10.0,0.0,302.0,312.0,ep_0000079.npz,21.41010099463056,25.657552492747527,0.002601522285287252,132.2980562628623,57.45618339735207,139.75423966021438,189.75423966021438,7,132259.69245204458,133703.36639747192,T11-E3_j2,25,,,2.1609362315895035,1.5915322921942603,1.6442320369689045,6000,0,2.8026780484060145,4
12477.274,12931.574,,196.42135620117188,0.0,154.99999997444684,99.99999997444682,0.0,154.99999997444684,196.42135620117188,ep_0000080.npz,15.702252610117448,100.16159488238281,0.011227263666038607,22.545485019178713,84.54811163706263,57.093596656241345,107.09359665624135,2,32760.98917845018,182128.40150983148,T11-E3_j2,8,,,2.714840350796197,1.447332098407151,1.834109249609599,3830,1,0.4242720690345712,1
12239.462,12160.719,,317.1320343017578,0.0,244.99999996167026,159.99999996167023,0.0,244.99999996167026,317.1320343017578,ep_0000081.npz,18.499978749376407,18.44624475065757,0.00673541303520001,39.34665906561117,73.73389503482753,63.0805541004387,113.08055410043869,12,171879.4148165368,58756.46204573384,T11-E3_j2,13,,,3.883922762814894,2.1665970945283846,2.804478955949222,4115,1,0.19302519580748045,1
13914.072,14001.256,,485.35533905029297,0.0,474.9999999936117,24.999999993611706,0.0,474.9999999936117,485.35533905029297,ep_0000082.npz,21.8343881125397,16.69007015432453,0.008303175901526893,33.40823820005502,17.918102821245412,33.40823820005502,51.326341021500184,12,206718.35514366368,44323.04468047753,T11-E3_j2,19,,,14.218049965676714,9.25450734535388,9.45626221138541,6000,0,0.8496713385962484,4
12226.757,12470.069,,336.0660171508789,0.0,264.9999999808351,114.99999998083513,0.0,264.9999999808351,336.0660171508789,ep_0000083.npz,16.465059728122338,55.97595471134264,0.01111759409670336,132.14943466052537,55.01746526344389,137.16689992396925,187.16689992397303,4,65033.19517113385,22601.802855073736,T11-E3_j2,23,,,1.93195297209256,1.4158486361022051,1.7955419322935227,3803,1,0.006963041811089242,1
11374.286,11963.972,,190.35533905029297,0.0,169.9999999936117,34.99999999361171,0.0,169.9999999936117,190.35533905029297,ep_0000084.npz,7.703063200041104,147.7086925902522,0.0029305748462442344,87.54235906377936,54.2782498185052,91.82060888228456,141.8206088822836,4,59913.493359128006,2175.676790730337,T11-E3_j2,11,,,1.8514362087443172,1.1986974342686545,1.34222621486765,1672,1,0.1503282314352141,1
9666.55,9889.344,,437.1320343017578,0.0,354.99999996167026,169.99999996167026,0.0,354.99999996167026,437.1320343017578,ep_0000085.npz,13.088410969631408,72.74313338133925,0.008418713415008442,93.98113380429511,120.21938728155881,164.20052108585392,214.20052108511513,1,14052.013257347353,40802.91981214887,T11-E3_j2,19,,,2.1619907026729526,1.6573255665452222,2.0407608351618256,2135,1,2.4154725501858967,1
10640.358,10071.106,,512.4873733520508,0.0,384.99999995528196,229.99999995528196,0.0,384.99999995528196,512.4873733520508,ep_0000086.npz,6.472234700371247,170.56712436410453,0.008146278552675855,170.37630408090757,59.07802520747204,179.4543292883796,229.4543292883828,1,14517.537147651137,935.0410375702247,T11-E3_j2,23,,,2.145392654955649,1.6778938150755318,2.2335049198742567,1085,1,0.3266738549135872,1
12783.202,12508.443,,301.4213562011719,0.0,259.99999997444684,99.99999997444682,0.0,259.99999997444684,301.4213562011719,ep_0000087.npz,18.044229826634542,60.99432344769775,0.010433485987925198,63.49215774095734,128.7210448335783,142.21320257453564,192.21320257453567,5,82012.05916424037,110863.20186314956,T11-E3_j2,15,,,1.8282409457601358,1.3526646270493572,1.5681615631178503,4187,1,2.5590922075122786,1
11106.965,10756.594,,226.42135620117188,0.0,149.99999997444684,134.99999997444684,0.0,149.99999997444684,226.42135620117188,ep_0000088.npz,7.047023115905533,96.77709464622058,0.011693279415185694,29.26880721219216,69.34737804827508,48.61618526046723,98.61618526046739,0,6532.172677235691,62600.75667134832,T11-E3_j2,8,,,3.0853922242315655,1.5210484929858452,2.2959857512551562,1304,1,0.2379040236514112,1
13720.625,13610.236,,296.0660171508789,0.0,254.99999998083513,84.99999998083513,0.0,254.99999998083513,296.0660171508789,ep_0000089.npz,17.57256410633413,21.813852465939817,0.008122062579313555,34.59365411422735,51.32237636586677,35.91603048009412,85.91603048009287,16,263590.7005929281,5039.53125,T11-E3_j2,16,,,7.099893740266334,2.968014217555358,3.4459927384503493,4628,1,0.586284561008094,1
8327.791,8114.6405,,296.77669525146484,0.0,244.99999996805855,124.99999996805852,0.0,244.99999996805855,296.77669525146484,ep_0000090.npz,6.383771069972495,90.27106177534097,0.011677190564451973,137.63220270630597,60.97068546584264,148.60288817214862,198.60288817206037,3,24994.528213945327,11249.353164501405,T11-E3_j2,14,,,1.6486893557831725,1.2336175078974776,1.4943221520240493,774,1,0.03246585809635037,1
10271.352,10374.645,,325.35533905029297,2.0,316.9999999936117,24.999999993611706,0.0,316.9999999936117,327.35533905029297,ep_0000091.npz,28.8860613887205,31.08887906354721,0.004388296949597308,88.98642656626139,135.94942085241445,174.93584741867585,224.93584741867585,3,35002.317621408154,198953.9671479986,T11-E3_j2,17,,,1.812092859589448,1.4092907094687124,1.4553275647566413,5063,1,6.6292515004167285,1
12207.159,12716.914,,336.77669525146484,0.0,259.99999996805855,149.99999996805855,0.0,259.99999996805855,336.77669525146484,ep_0000092.npz,18.51042344807955,115.68711650307523,0.0090555941654396,46.04095173952897,173.11700991651944,169.1579616560484,219.1579616560484,10,136682.115620457,121384.9357004916,T11-E3_j2,16,,,1.5370249051399705,1.186358907535874,1.5366847396582837,4403,1,1.655433527793667,1
12381.436,12169.628,,336.4213562011719,0.0,284.99999997444684,109.99999997444682,0.0,284.99999997444684,336.4213562011719,ep_0000093.npz,9.313932099251643,49.162378885263934,0.010990236499919913,113.25048008578355,95.91348616006732,159.16396624585087,209.16396624585087,2,35368.208138501344,29145.826237710673,T11-E3_j2,13,,,1.7906062954866602,1.3625673919352745,1.6084097191279254,2074,1,1.6596244112660634,1
9959.349,10042.196,,311.0660171508789,8.0,287.9999999808351,74.99999998083511,0.0,287.9999999808351,319.0660171508789,ep_0000094.npz,32.69272966978842,26.149786718881842,0.00896096122149148,140.72695295091597,91.30773790371278,182.03469085462876,232.0346908546316,6,67113.94434129992,6625.74981346559,T11-E3_j2,26,,,1.582116016615917,1.241193715129715,1.3750789417551874,5457,1,9.848216193033174,1
7811.3445,7284.4775,,290.35533905029297,0.0,279.9999999936117,24.999999993611706,0.0,279.9999999936117,290.35533905029297,ep_0000095.npz,9.415901148592798,253.74543490966062,0.0010690722952502844,148.02409112064205,107.71427278657931,205.73836390722136,255.73836390722136,4,31027.5186245429,26362.784245523173,T11-E3_j2,13,,,1.3609518160642076,1.0948689735701609,1.1353609001566547,971,1,0.5878304532701946,1
8398.2,7807.2715,,436.4213562011719,1.0,360.99999997444684,134.99999997444684,1.0,359.99999997444684,437.4213562011719,ep_0000096.npz,5.9604043231360215,255.88392916844168,0.010844663039090062,85.40977593716106,162.23536746444748,197.64514340160855,247.64514340160622,1,8362.81000922191,9516.8768653441,T11-E3_j2,20,,,1.8265057960007978,1.45773098965649,1.7663231759477935,682,1,0.5005442362953996,1
11092.221,10876.186,,416.77669525146484,0.0,304.99999996805855,184.99999996805855,0.0,304.99999996805855,416.77669525146484,ep_0000097.npz,11.64575658181556,59.24148061332289,0.012560099435559646,98.19203465544581,34.25859383560886,98.19203465544581,132.45062849105466,9,106570.12792678586,1535.8588812324435,T11-E3_j2,17,,,3.1061582646525085,2.30274482984924,3.1466569845654813,2191,1,3.1332861070875455,1
12187.027,12767.083,,250.0,0.0,240.0,10.0,0.0,240.0,250.0,ep_0000098.npz,12.299657250948409,131.41008700586826,0.002813300641596109,33.9138258603066,109.1490365499751,93.0628624102817,143.06286241028027,6,89922.08576860788,46509.772318293544,T11-E3_j2,16,,,2.578901978556427,1.677584216871883,1.747483559241545,2943,1,1.4021138892880742,1
10148.373,9735.381,,522.1320343017578,0.0,389.99999996167026,219.99999996167026,0.0,389.99999996167026,522.1320343017578,ep_0000099.npz,10.789137247034212,131.5370891151333,0.005987908215139873,166.98401554209,55.496673703822175,172.48068924591217,222.48068924591234,10,98090.39751179419,3095.2411780196635,T11-E3_j2,21,,,2.2611226895413936,1.7529611279233115,2.3468645124729672,1719,1,1.3418426037926323,1
8056.8975,7500.123,,336.4213562011719,2.0,296.99999997444684,99.99999997444682,0.0,296.99999997444684,338.4213562011719,ep_0000100.npz,12.512024423034187,256.3198990783558,0.009106083112123827,189.82537099432457,67.31737874756213,207.1427497418867,257.1427497418867,5,34168.968333901365,34638.86389571629,T11-E3_j2,21,,,1.4337938467290219,1.155000482310187,1.316083601582664,1348,1,1.0907887594414678,1
7898.6705,8103.074,,206.0660171508789,0.0,174.99999998083513,74.99999998083511,0.0,174.99999998083513,206.0660171508789,ep_0000101.npz,16.762296290382587,90.16703570792288,0.0015490458172705448,18.795070653891116,120.61344589369725,89.40851654758836,139.40851654758697,3,24670.83586131547,71609.96708216291,T11-E3_j2,9,,,1.9573079471427093,1.2553035088146787,1.4781451108873858,2028,1,8.151146753116167,1
13495.773,13638.629,,485.35533905029297,1.0,465.9999999936117,34.99999999361171,0.0,465.9999999936117,486.35533905029297,ep_0000102.npz,21.6359722777965,28.53688093389337,0.0032444862547754668,109.87785300031938,71.25901026413759,131.13686326445696,181.13686326445696,3,58861.45431012593,1418.7140098314608,T11-E3_j2,28,,,3.553539320624541,2.5726403317101667,2.685015795709247,5716,1,1.729991037154384,1
13477.307,13251.979,,285.71067810058594,0.0,204.99999998722342,109.99999998722342,0.0,204.99999998722342,285.71067810058594,ep_0000103.npz,5.528876331830065,46.03939254866873,0.0060142711556432586,118.12415575343216,37.04580143255134,118.12415575343216,155.1699571859835,2,37392.420030599824,28291.849159497895,T11-E3_j2,17,,,1.7354621387951552,1.3211320264883148,1.8412757423019654,1399,1,0.014552476626559684,1
12863.934,12689.984,,255.71067810058594,0.0,204.99999998722342,79.99999998722342,0.0,204.99999998722342,255.71067810058594,ep_0000104.npz,20.800401883822957,38.021532731264415,0.004610516771600996,25.88558455992417,61.29674156201457,37.182326121938736,87.18232612250083,19,286516.35739215993,467.57022471910113,T11-E3_j2,17,,,5.513372114346203,2.351394016479621,2.9330563827957987,4932,1,0.49573761495814384,1
7524.359,7703.76,,346.4213562011719,0.0,274.99999997444684,129.99999997444684,0.0,274.99999997444684,346.4213562011719,ep_0000105.npz,6.927988721037725,85.24363428957804,0.010368914431053375,113.43890157091107,31.79198914148009,113.43890157091107,145.23089071238886,1,10991.431025391264,22445.10835454705,T11-E3_j2,17,,,2.4242124717907583,1.8935365515250406,2.3853145463881713,777,1,2.966797720282611,1
12545.725,13051.435,,170.71067810058594,0.0,149.99999998722342,49.99999998722341,0.0,149.99999998722342,170.71067810058594,ep_0000106.npz,5.774057177054419,110.27100494360366,0.009151450598760035,64.71582143975839,38.014861049025576,64.71582143975839,102.73068248878397,1,14964.759349446153,64487.51228932584,T11-E3_j2,6,,,2.317825790511722,1.460128525901697,1.6617302052794594,1428,1,0.5704991739526816,1
11801.552,11917.594,,285.71067810058594,2.0,256.9999999872234,59.99999998722341,0.0,256.9999999872234,287.71067810058594,ep_0000107.npz,23.109830436314308,28.363147050728003,0.007608650275493464,78.20684367369387,44.4314558045402,78.20684367369387,122.63829947823473,18,244178.10261405192,9940.374303239116,T11-E3_j2,18,,,3.2861574245281746,2.095593310414701,2.3460100093091025,4987,1,3.165792156626933,1
13923.989,13634.296,,175.35533905029297,0.0,154.9999999936117,34.99999999361171,0.0,154.9999999936117,175.35533905029297,ep_0000108.npz,11.194265992818227,56.54075502986143,0.0058668684137537595,29.834846040098473,84.51941933381084,64.35426537390931,114.35426537391135,2,43231.10022378288,47206.12249824438,T11-E3_j2,11,,,2.4085427608105716,1.3554369789950418,1.5334394259533963,2956,1,0.9160242615733942,1
9774.964,9303.139,,311.77669525146484,0.0,229.99999996805855,154.99999996805855,0.0,229.99999996805855,311.77669525146484,ep_0000109.npz,9.964078860489707,159.90487048684645,0.008306651965617308,93.92971009908669,66.47047961904101,110.4001897181277,160.4001897181277,4,39176.89906746627,30230.02161604635,T11-E3_j2,16,,,2.0833297529224497,1.433913515764782,1.9437426838419085,1483,1,1.0997156335350693,1
8922.622,9134.518,,367.4873733520508,0.0,294.99999995528196,174.99999995528194,0.0,294.99999995528196,367.4873733520508,ep_0000110.npz,11.449758912353607,77.97504328909508,0.006981634844183668,92.38242453768748,159.31762822387262,201.7000527615601,251.70005276156263,3,29388.38620920057,5536.915159761236,T11-E3_j2,16,,,1.4625677877437964,1.1720299488166483,1.460021042189349,1658,1,2.8820956791461696,1
13607.504,13328.484,,356.4213562011719,0.0,314.99999997444684,99.99999997444682,0.0,314.99999997444684,356.4213562011719,ep_0000111.npz,9.814696345905565,56.35563287590685,0.012331970657053893,102.38031921398381,114.98120389256015,167.36152310654396,217.3615231065424,2,42269.89828645633,14435.304380266853,T11-E3_j2,15,,,1.8821530428706412,1.4491985309656013,1.6397628757251006,2505,1,0.1115386406041627,1
13798.877,13447.008,,190.71067810058594,2.0,151.99999998722342,69.99999998722342,0.0,151.99999998722342,192.71067810058594,ep_0000112.npz,12.144222384664388,69.8619460103173,0.004304781160564896,17.654994339180814,115.37481268650433,83.02980702568514,133.0298070256826,0,8619.753493221033,50525.48164281951,T11-E3_j2,12,,,1.8306678701565866,1.142601071035745,1.4486278106333073,3141,1,2.0712891195540797,1
9601.228,10067.639,,251.42135620117188,0.0,189.99999997444684,119.99999997444682,0.0,189.99999997444684,251.42135620117188,ep_0000113.npz,4.834302664359306,150.99941302744446,0.009352929688225028,82.1889053100131,52.896329039070196,85.0852343490833,135.0852343490833,2,25705.610489410785,8511.772515800561,T11-E3_j2,12,,,2.233054905800984,1.40651937933834,1.8612053153896613,810,1,0.9992335768401387,1
11309.6,11667.093,,241.0660171508789,0.0,189.99999998083513,94.99999998083513,0.0,189.99999998083513,241.0660171508789,ep_0000114.npz,10.501003540712846,91.65572054475342,0.0053176867656152225,26.53596038866869,127.53871786713708,104.07467825580576,154.07467825580576,0,5033.110088986874,100867.13345988413,T11-E3_j2,11,,,1.825612177381255,1.2331682410875042,1.564605033610026,2195,1,0.270114217118633,1
13845.516,13258.857,,225.71067810058594,0.0,174.99999998722342,79.99999998722342,0.0,174.99999998722342,225.71067810058594,ep_0000115.npz,11.218954162397312,117.40508043499176,0.010258647381230165,20.34183488316542,139.30320749319935,109.64504237636477,159.64504237816874,0,8884.12358404217,113515.46309910463,T11-E3_j2,12,,,1.5960593948837458,1.0961818630902531,1.4138282951870205,2841,1,0.019445326084605558,1
