seed,pre,action,dv_pro,dv_rad,dv_mag,e_before,e_after,theta_before_deg,da_m,jump_rad,jump_deg,eoc_before_deg,eoc_after_deg,dlam_before,dlam_after,phi_before,phi_after,u_before_deg,config
0,49,2,10,0,10.0,0.0,0.0026124774012714624,-165.1680136028534,17791.175842285156,-4.910583051298545e-10,-2.8135568378788044e-08,0.0,0.020229500727052277,0.7342602864541021,0.7339952405432069,-0.2337223082104828,-0.25016950207891486,-165.1680136028534,e0_sameorbit
0,49,3,25,0,25.0,0.0,0.006537583656609058,-165.1680136028534,44697.38006591797,-5.867395458380997e-11,-3.361769964994582e-09,0.0,0.05057341198141876,0.7342602864541021,0.7335977356206893,-0.2337223082104828,-0.27496277784266665,-165.1680136028534,e0_sameorbit
0,49,4,-5,0,5.0,0.0,0.0013049606932327151,-165.1680136028534,-8852.148056030273,1.2882259703417276e-09,7.380991115972615e-08,0.0,-0.010114779910980908,0.7342602864541021,0.7343927519118818,-0.2337223082104828,-0.24200600143674256,-165.1680136028534,e0_sameorbit
0,49,5,-10,0,10.0,0.0,0.0026090694591403008,-165.1680136028534,-17675.447463989258,-2.144774136070282e-09,-1.228865060056445e-07,0.0,-0.020229561546916564,0.7342602864541021,0.7345252511202496,-0.2337223082104828,-0.2502736033516699,-165.1680136028534,e0_sameorbit
0,49,6,-25,0,25.0,0.0,0.006516283378005028,-165.1680136028534,-43973.9465713501,-4.3612264910564136e-09,-2.4987987143818197e-07,0.0,-0.050573788242131684,0.7342602864541021,0.7349227541198617,-0.2337223082104828,-0.27498068628463385,-165.1680136028534,e0_sameorbit
0,49,7,0,10,10.0,0.0,0.0013053867733106017,-165.1680136028534,11.587142944335938,-0.0026107745312344832,-0.1495863618999818,0.0,0.1492538397228857,0.7342602864541021,0.7316492993409316,-0.2337223082104828,-0.23872454368482524,-165.1680136028534,e0_sameorbit
0,49,8,0,-10,10.0,0.0,0.0013053867733106017,-165.1680136028534,11.587142944335938,0.00261077380003627,0.14958632000541022,0.0,-0.14923395861458683,0.7342602864541021,0.7368708476722032,-0.2337223082104828,-0.24038661413985546,-165.1680136028534,e0_sameorbit
0,49,12,1,0,1.0,0.0,0.0002610943920444697,-165.1680136028534,1773.8819122314453,3.406849469200779e-09,1.9519809602158936e-07,0.0,0.0020229547304876144,0.7342602864541021,0.7342337499469096,-0.2337223082104828,-0.23536409581287984,-165.1680136028534,e0_sameorbit
0,49,13,-1,0,1.0,0.0,0.0002610603114590049,-165.1680136028534,-1772.7375030517578,3.786349012102619e-10,2.169418181570087e-08,0.0,-0.002022955240648585,0.7342602864541021,0.7342867480965021,-0.2337223082104828,-0.23538032557224994,-165.1680136028534,e0_sameorbit
0,49,14,2,0,2.0,0.0,0.0005222228355705738,-165.1680136028534,3548.9559173583984,1.6293788540622245e-09,9.335653156562796e-08,0.0,0.00404590840093452,0.7342602864541021,0.7342072471783165,-0.2337223082104828,-0.2370065564087913,-165.1680136028534,e0_sameorbit
0,49,15,-2,0,2.0,0.0,0.0005220865132287145,-165.1680136028534,-3544.330596923828,2.3187296527282797e-09,1.3285342293316545e-07,0.0,-0.004045910885100393,0.7342602864541021,0.7343132508995804,-0.2337223082104828,-0.23703771595030884,-165.1680136028534,e0_sameorbit
0,56,1,5,0,5.0,0.0,0.0013058127369731665,-138.02759258420755,8881.044387817383,2.3495951850804886e-09,1.3462188766937153e-07,0.0,0.010114765162723405,0.7342602874214208,0.7341277853513857,-0.23372230851838988,-0.24193779506538388,-138.02759258420755,e0_sameorbit
0,56,2,10,0,10.0,0.0,0.0026124774012714624,-138.02759258420755,17791.175842285156,2.16933675467601e-08,1.2429384038554222e-06,0.0,0.020229507374818673,0.7342602874214208,0.733995301698751,-0.23372230851838988,-0.2501695215453292,-138.02759258420755,e0_sameorbit
