alt_km,a_km,period_min,phase_gap_deg,n_revs,da_km,a_ph_km,phasing_peri_alt_km,dv_total_ms,dv_frac_of_budget,t_total_hr,drift_deg_per_hr,decisions_if_60s,decisions_if_warp5min,decisions_if_warp1hr,feasible_dv,feasible_60s_horizon,feasible_warp5_horizon,reentry_risk
300.0,6671.0,90.37454859633189,15.0,80,-2.3165205604042858,6668.683479439595,295.36695887919143,2.6853889188241737,0.005617968449422957,120.43663802525064,0.12449275778854466,7226.198281515039,1445.2396563030077,120.43663802525064,True,False,True,False
300.0,6671.0,90.37454859633189,15.0,100,-1.8531842638114466,6669.146815736189,296.2936314723771,2.148087243813279,0.004493906367810207,150.56148755736126,0.09959247659427511,9033.689253441675,1806.7378506883351,150.56148755736126,True,False,True,False
300.0,6671.0,90.37454859633189,30.0,1,-375.9589465747131,6295.041053425287,-451.9178931494262,468.7592610261381,0.9806679100965232,1.3807222702217372,20.20451140144155,82.84333621330423,16.568667242660847,1.3807222702217372,True,True,True,True
300.0,6671.0,90.37454859633189,30.0,2,-186.61682593986671,6484.383174060134,-73.23365187973343,224.08588648400473,0.46879892569875464,2.8869647468272692,10.029025301180248,173.21788480963613,34.64357696192723,2.8869647468272692,True,True,True,True
300.0,6671.0,90.37454859633189,30.0,3,-124.1161452117078,6546.883854788292,51.7677095765844,147.24487694235904,0.3080436756116298,4.393207223432801,6.670159318936641,263.59243340596805,52.71848668119361,4.393207223432801,True,True,True,True
300.0,6671.0,90.37454859633189,30.0,5,-74.32965742715821,6596.670342572842,151.34068514568358,87.34526161819849,0.18273067284141944,7.405692176643864,3.9945702173995636,444.34153059863183,88.86830611972637,7.405692176643864,True,True,True,True
300.0,6671.0,90.37454859633189,30.0,8,-46.40719127649535,6624.592808723504,207.18561744700932,54.24529913550032,0.11348388940481238,11.924419606460459,2.4939814141874552,715.4651763876276,143.0930352775255,11.924419606460459,True,True,True,False
300.0,6671.0,90.37454859633189,30.0,10,-37.112776452044024,6633.887223547956,225.77444709591194,43.30494228117095,0.09059611355893504,14.936904559671522,1.9944877540384867,896.2142735802913,179.24285471605825,14.936904559671522,True,True,True,False
300.0,6671.0,90.37454859633189,30.0,15,-24.730341307220048,6646.26965869278,250.5393173855599,28.789235355459823,0.06022852584824231,22.468116942699183,1.329039958898735,1348.087016561951,269.6174033123902,22.468116942699183,True,True,True,False
300.0,6671.0,90.37454859633189,30.0,20,-18.543447885448114,6652.456552114552,262.9131042291038,21.56179040722418,0.04510834813226816,29.999329325726844,0.9965484466775907,1799.9597595436105,359.9919519087221,29.999329325726844,True,True,True,False
300.0,6671.0,90.37454859633189,30.0,30,-12.35943008331582,6658.640569916684,275.28113983336834,14.354496354715593,0.030030327101915468,45.061754091782156,0.6642114739090239,2703.7052455069293,540.7410491013859,45.061754091782156,True,False,True,False
300.0,6671.0,90.37454859633189,30.0,50,-7.4142826994787905,6663.5857173005215,285.1714346010424,8.60310900670629,0.017998135997293496,75.18660362389278,0.398452971261745,4511.196217433567,902.2392434867133,75.18660362389278,True,False,True,False
300.0,6671.0,90.37454859633189,30.0,80,-4.633443539056927,6666.366556460943,290.7331129218861,5.3735783592583175,0.011241795730665936,120.37387792205874,0.24900714204498198,7222.432675323525,1444.4865350647049,120.37387792205874,True,False,True,False
300.0,6671.0,90.37454859633189,30.0,100,-3.706626039507799,6667.293373960492,292.5867479209844,4.297966219392038,0.008991561128435225,150.49872745416937,0.19919879220438422,9029.923647250162,1805.9847294500323,150.49872745416937,True,False,True,False
300.0,6671.0,90.37454859633189,60.0,1,-763.5039041523403,5907.4960958476595,-1227.0078083046806,1033.5872460286646,2.1623164142859093,1.255202063837943,41.03166975287152,75.31212383027658,15.062424766055317,1.255202063837943,False,True,True,True
300.0,6671.0,90.37454859633189,60.0,2,-375.9589465747131,6295.041053425287,-451.9178931494262,468.7592610261381,0.9806679100965232,2.7614445404434744,20.20451140144155,165.68667242660845,33.137334485321695,2.7614445404434744,True,True,True,True
300.0,6671.0,90.37454859633189,60.0,3,-249.42018520500417,6421.579814794995,-198.84037041000835,303.20964720381744,0.6343298058657268,4.267687017049006,13.404157612519281,256.0612210229404,51.212244204588075,4.267687017049006,True,True,True,True
300.0,6671.0,90.37454859633189,60.0,5,-149.08046852789633,6521.919531472104,1.8390629442073405,177.71418525769695,0.37178699844706475,7.280171970260069,8.01177376824452,436.8103182156041,87.36206364312083,7.280171970260069,True,True,True,True
300.0,6671.0,90.37454859633189,60.0,8,-92.97750432884507,6578.0224956711545,114.04499134230986,109.64751360827904,0.22938810378301056,11.798899400076664,4.996729199836744,707.9339640045998,141.58679280091997,11.798899400076664,True,True,True,True
300.0,6671.0,90.37454859633189,60.0,10,-74.32965742715821,6596.670342572842,151.34068514568358,87.34526161819849,0.18273067284141944,14.811384353287728,3.9945702173995636,888.6830611972637,177.73661223945274,14.811384353287728,True,True,True,True
300.0,6671.0,90.37454859633189,60.0,15,-49.50677857785393,6621.493221422146,200.98644284429216,57.90235156540075,0.12113462670585931,22.342596736315386,2.6605571734309383,1340.5558041789232,268.11116083578463,22.342596736315386,True,True,True,False
300.0,6671.0,90.37454859633189,60.0,20,-37.112776452044024,6633.887223547956,225.77444709591194,43.30494228117095,0.09059611355893504,29.873809119343044,1.9944877540384867,1792.4285471605826,358.4857094321165,29.873809119343044,True,True,True,False
300.0,6671.0,90.37454859633189,60.0,30,-24.730341307220048,6646.26965869278,250.5393173855599,28.789235355459823,0.06022852584824231,44.936233885398366,1.329039958898735,2696.174033123902,539.2348066247804,44.936233885398366,True,False,True,False
300.0,6671.0,90.37454859633189,60.0,50,-14.832692471886054,6656.167307528114,270.3346150562279,17.23500166489066,0.03605648883868339,75.061083417509,0.7971277366656364,4503.66500505054,900.7330010101078,75.061083417509,True,False,True,False
300.0,6671.0,90.37454859633189,60.0,80,-9.268497870554215,6661.731502129446,281.46300425889154,10.758377650139664,0.022507066213681304,120.24835771567496,0.49810085012203514,7214.901462940497,1442.9802925880995,120.24835771567496,True,False,True,False
300.0,6671.0,90.37454859633189,60.0,100,-7.4142826994787905,6663.5857173005215,285.1714346010424,8.60310900670629,0.017998135997293496,150.37320724778556,0.398452971261745,9022.392434867133,1804.4784869734267,150.37320724778556,True,False,True,False
300.0,6671.0,90.37454859633189,90.0,1,-1164.210830655991,5506.789169344009,-2028.4216613119822,1731.1278128606573,3.6216063030557684,1.1296818574541487,62.56616903515075,67.78091144724893,13.556182289449785,1.1296818574541487,False,True,True,True
300.0,6671.0,90.37454859633189,90.0,2,-568.1929021091945,6102.807097890805,-836.3858042183891,737.2597880183621,1.5423844937622637,2.63592433405968,30.53540838295223,158.1554600435808,31.631092008716163,2.63592433405968,False,True,True,True
300.0,6671.0,90.37454859633189,90.0,3,-375.9589465747131,6295.041053425287,-451.9178931494262,468.7592610261381,0.9806679100965232,4.142166810665211,20.20451140144155,248.53000863991267,49.70600172798254,4.142166810665211,True,True,True,True
300.0,6671.0,90.37454859633189,90.0,5,-224.26214382731263,6446.737856172687,-148.52428765462525,271.2792417596629,0.5675297944762823,7.1546517638762746,12.052132508489755,429.2791058325765,85.8558211665153,7.1546517638762746,True,True,True,True
300.0,6671.0,90.37454859633189,90.0,8,-139.71325713557377,6531.286742864426,20.57348572885245,166.24694731559794,0.34779696091129275,11.67337919369287,7.508367928058502,700.4027516215722,140.08055032431443,11.67337919369287,True,True,True,True
300.0,6671.0,90.37454859633189,90.0,10,-111.65182093880605,6559.348179061194,76.6963581223879,132.14129848729317,0.2764462311449648,14.685864146903935,6.000310698023289,881.151848814236,176.2303697628472,14.685864146903935,True,True,True,True
300.0,6671.0,90.37454859633189,90.0,15,-74.32965742715821,6596.670342572842,151.34068514568358,87.34526161819849,0.18273067284141944,22.217076529931592,3.9945702173995636,1333.0245917958955,266.60491835917907,22.217076529931592,True,True,True,True
300.0,6671.0,90.37454859633189,90.0,20,-55.70813079203479,6615.291869207966,188.5837384159304,65.23192664244925,0.13646846577918254,29.74828891295925,2.993825719524368,1784.897334777555,356.97946695551104,29.74828891295925,True,True,True,True
300.0,6671.0,90.37454859633189,90.0,30,-37.112776452044024,6633.887223547956,225.77444709591194,43.30494228117095,0.09059611355893504,44.81071367901456,1.9944877540384867,2688.642820740874,537.7285641481748,44.81071367901456,True,False,True,False
300.0,6671.0,90.37454859633189,90.0,50,-22.25523852174729,6648.744761478252,255.48952295650543,25.89583346112522,0.0541753838098854,74.9355632111252,1.1960247908745687,4496.133792667512,899.2267585335023,74.9355632111252,True,False,True,False
300.0,6671.0,90.37454859633189,90.0,80,-13.905165236771106,6657.094834763229,272.1896695264578,16.154435673404805,0.033795890530135576,120.12283750929113,0.7472812447340944,7207.370250557467,1441.4740501114936,120.12283750929113,True,False,True,False
300.0,6671.0,90.37454859633189,90.0,100,-11.122971127123572,6659.8770288728765,277.75405774575285,12.915447688767017,0.027019765039261543,150.24768704140178,0.5977625988246371,9014.861222484107,1802.9722444968213,150.24768704140178,True,False,True,False
300.0,6671.0,90.37454859633189,120.0,1,-1580.074191951153,5090.925808048847,-2860.148383902306,2621.372937400918,5.484043802093971,1.0041616510703546,84.91519437762958,60.249699064221275,12.049939812844254,1.0041616510703546,False,True,True,True
300.0,6671.0,90.37454859633189,120.0,2,-763.5039041523403,5907.4960958476595,-1227.0078083046806,1033.5872460286646,2.1623164142859093,2.510404127675886,41.03166975287152,150.62424766055315,30.124849532110634,2.510404127675886,False,True,True,True
300.0,6671.0,90.37454859633189,120.0,3,-503.78258507589345,6167.217414924106,-707.5651701517869,644.8832505149239,1.3491281391525605,4.0166466042814175,27.073916119697422,240.99879625688507,48.19975925137701,4.0166466042814175,False,True,True,True
300.0,6671.0,90.37454859633189,120.0,5,-299.88479257909955,6371.1152074209,-299.76958515819905,368.2269246729702,0.7703492147970088,7.029131557492482,16.11618972227134,421.74789344954894,84.34957868990978,7.029131557492482,True,True,True,True
300.0,6671.0,90.37454859633189,120.0,8,-186.61682593986671,6484.383174060134,-73.23365187973343,224.08588648400473,0.46879892569875464,11.547858987309077,10.029025301180248,692.8715392385445,138.57430784770892,11.547858987309077,True,True,True,True
300.0,6671.0,90.37454859633189,120.0,10,-149.08046852789633,6521.919531472104,1.8390629442073405,177.71418525769695,0.37178699844706475,14.560343940520138,8.01177376824452,873.6206364312083,174.72412728624167,14.560343940520138,True,True,True,True
300.0,6671.0,90.37454859633189,120.0,15,-99.19932803087681,6571.800671969123,101.60134393824637,117.1240298413959,0.2450293511326274,22.0915563235478,5.331097909693947,1325.4933794128679,265.0986758825736,22.0915563235478,True,True,True,True
300.0,6671.0,90.37454859633189,120.0,20,-74.32965742715821,6596.670342572842,151.34068514568358,87.34526161819849,0.18273067284141944,29.622768706575457,3.9945702173995636,1777.3661223945273,355.4732244789055,29.622768706575457,True,True,True,True
300.0,6671.0,90.37454859633189,120.0,30,-49.50677857785393,6621.493221422146,200.98644284429216,57.90235156540075,0.12113462670585931,44.68519347263077,2.6605571734309383,2681.1116083578463,536.2223216715693,44.68519347263077,True,False,True,False
300.0,6671.0,90.37454859633189,120.0,50,-29.68193008956965,6641.3180699104305,240.6361398208607,34.5857610531275,0.07235514864671025,74.8100430047414,1.5951446304851342,4488.602580284484,897.7205160568969,74.8100430047414,True,False,True,False
300.0,6671.0,90.37454859633189,120.0,80,-18.543447885448114,6652.456552114552,262.9131042291038,21.56179040722418,0.04510834813226816,119.99731730290738,0.9965484466775907,7199.839038174442,1439.9678076348885,119.99731730290738,True,False,True,False
300.0,6671.0,90.37454859633189,120.0,100,-14.832692471886054,6656.167307528114,270.3346150562279,17.23500166489066,0.03605648883868339,150.122166835018,0.7971277366656364,9007.33001010108,1801.4660020202157,150.122166835018,True,False,True,False
300.0,6671.0,90.37454859633189,180.0,1,-2468.5333380756547,4202.466661924345,-4637.066676151309,5529.36702575354,11.567713442999036,0.7531212383027658,132.66211757532025,45.187274298165946,9.03745485963319,0.7531212383027658,False,True,True,True
300.0,6671.0,90.37454859633189,180.0,2,-1164.210830655991,5506.789169344009,-2028.4216613119822,1731.1278128606573,3.6216063030557684,2.2593637149082975,62.56616903515075,135.56182289449785,27.11236457889957,2.2593637149082975,False,True,True,True
300.0,6671.0,90.37454859633189,180.0,3,-763.5039041523403,5907.4960958476595,-1227.0078083046806,1033.5872460286646,2.1623164142859093,3.7656061915138292,41.03166975287152,225.93637149082977,45.18727429816595,3.7656061915138292,False,True,True,True
300.0,6671.0,90.37454859633189,180.0,5,-452.49558583454785,6218.5044141654525,-604.9911716690957,573.0955285335458,1.1989446203630665,6.778091144724892,24.317687626245245,406.6854686834935,81.3370937366987,6.778091144724892,False,True,True,True
300.0,6671.0,90.37454859633189,180.0,8,-280.93722062826436,6390.062779371736,-261.8744412565287,343.66211518256387,0.7189583999635227,11.296818574541486,15.097923134926793,677.8091144724892,135.56182289449785,11.296818574541486,True,True,True,True
300.0,6671.0,90.37454859633189,180.0,10,-224.26214382731263,6446.737856172687,-148.52428765462525,271.2792417596629,0.5675297944762823,14.309303527752549,12.052132508489755,858.558211665153,171.7116423330306,14.309303527752549,True,True,True,True
300.0,6671.0,90.37454859633189,180.0,15,-149.08046852789633,6521.919531472104,1.8390629442073405,177.71418525769695,0.37178699844706475,21.84051591078021,8.01177376824452,1310.4309546468126,262.0861909293625,21.84051591078021,True,True,True,True
300.0,6671.0,90.37454859633189,180.0,20,-111.65182093880605,6559.348179061194,76.6963581223879,132.14129848729317,0.2764462311449648,29.37172829380787,6.000310698023289,1762.303697628472,352.4607395256944,29.37172829380787,True,True,True,True
300.0,6671.0,90.37454859633189,180.0,30,-74.32965742715821,6596.670342572842,151.34068514568358,87.34526161819849,0.18273067284141944,44.434153059863185,3.9945702173995636,2666.049183591791,533.2098367183581,44.434153059863185,True,False,True,True
300.0,6671.0,90.37454859633189,180.0,50,-44.5477869222518,6626.452213077749,210.9044261554964,52.05353617964465,0.10889861125448672,74.55900259197381,2.394054662031452,4473.540155518428,894.7080311036857,74.55900259197381,True,False,True,False
300.0,6671.0,90.37454859633189,180.0,80,-27.82486804860644,6643.175131951393,244.3502639027871,32.41054281270226,0.06780448287176205,119.74627689013975,1.4953437572204547,7184.776613408385,1436.955322681677,119.74627689013975,True,False,True,False
300.0,6671.0,90.37454859633189,180.0,100,-22.25523852174729,6648.744761478252,255.48952295650543,25.89583346112522,0.0541753838098854,149.8711264222504,1.1960247908745687,8992.267585335025,1798.4535170670047,149.8711264222504,True,False,True,False
550.0,6921.0,95.50211815557677,15.0,1,-193.61041108226868,6727.389588917731,162.7791778354626,220.00145349040395,0.46025408680000823,1.5253810538737957,9.490560544205346,91.52286323242774,18.30457264648555,1.5253810538737957,True,True,True,True
550.0,6921.0,95.50211815557677,15.0,2,-96.4618958866652,6824.538104113335,357.07620822666956,107.64895881630218,0.22520702681234767,3.1170830231334086,4.7284516261484795,187.0249813880045,37.4049962776009,3.1170830231334086,True,True,True,False
550.0,6921.0,95.50211815557677,15.0,3,-64.23259755634889,6856.767402443651,421.53480488730224,71.25924473076702,0.14907791784679295,4.708784992393022,3.1486083450392224,282.5270995435813,56.50541990871626,4.708784992393022,True,True,True,False
550.0,6921.0,95.50211815557677,15.0,5,-38.50360153269395,6882.496398467306,472.9927969346121,42.51561932195182,0.08894481029697032,7.892188930912248,1.8874024360224908,473.53133585473483,94.70626717094697,7.892188930912248,True,True,True,False
550.0,6921.0,95.50211815557677,15.0,8,-24.05215889539849,6896.947841104601,501.895682209203,26.488704446401243,0.05541569967866369,12.667294838691085,1.1790092740344993,760.0376903214651,152.00753806429302,12.667294838691085,True,True,True,False
550.0,6921.0,95.50211815557677,15.0,10,-19.238375478217378,6901.761624521782,511.5232490435652,21.168781773250885,0.044286154337344945,15.850698777210313,0.9430431257676251,951.0419266326188,190.20838532652377,15.850698777210313,True,True,True,False
550.0,6921.0,95.50211815557677,15.0,15,-12.822607646023854,6908.177392353976,524.3547847079523,14.092855697923369,0.029482961711136756,23.809208623508376,0.6285495367677818,1428.5525174105026,285.71050348210053,23.809208623508376,True,True,True,False
550.0,6921.0,95.50211815557677,15.0,20,-9.615840767817572,6911.384159232182,530.7683184643648,10.562283762563311,0.02209682795515337,31.76771846980644,0.4713574981855327,1906.0631081883864,381.2126216376773,31.76771846980644,True,True,True,False
550.0,6921.0,95.50211815557677,15.0,30,-6.409817660260946,6914.590182339739,537.1803646794781,7.036624498501624,0.014720971754187497,47.684738162402574,0.3142019183884393,2861.0842897441544,572.2168579488309,47.684738162402574,True,False,True,False
550.0,6921.0,95.50211815557677,15.0,50,-3.845534225668758,6917.154465774332,542.3089315486625,4.219626814323419,0.008827671159672425,79.51877754759482,0.18850368216002197,4771.126652855689,954.2253305711378,79.51877754759482,True,False,True,False
