alt_km,di_deg,dv_plane_standalone_ms,inplane_impulse_ms,dv_marginal_ms,save_vs_standalone_pct,marginal_frac_budget
8000.0,2.0,183.82759578654753,50.0,140.50612843859463,23.566356924047394,0.2938660286822275
8000.0,2.0,183.82759578654753,100.0,109.26677942918295,40.56018686331584,0.2285294947243802
8000.0,2.0,183.82759578654753,150.0,87.26058453241302,52.53129207339677,0.18250393574993948
8000.0,2.0,183.82759578654753,200.0,71.6479062548841,61.02440117963654,0.1498503012537345
8000.0,2.0,183.82759578654753,300.0,51.84170442496196,71.79873663519037,0.10842598802471003
8000.0,3.0,275.7238945676339,0.0,275.7238945676339,0.0,0.5766715431547778
8000.0,3.0,275.7238945676339,10.0,265.9051758041949,3.561069227908542,0.5561358702853877
8000.0,3.0,275.7238945676339,25.0,251.85495486905,8.656826691068286,0.5267500870871596
8000.0,3.0,275.7238945676339,50.0,230.22074519125755,16.503157786789004,0.48150252847643377
8000.0,3.0,275.7238945676339,100.0,193.2979134524208,29.894391722729118,0.40427909309058163
8000.0,3.0,275.7238945676339,150.0,163.8847973947507,40.561989503397776,0.3427620923512549
8000.0,3.0,275.7238945676339,200.0,140.62246848313413,48.99880958679843,0.2941093517831161
8000.0,3.0,275.7238945676339,300.0,107.46001771406196,61.026222307438616,0.22475068524540626
20200.0,0.1,6.759930807018107,0.0,6.759930807018107,0.0,0.014138273130863627
20200.0,0.1,6.759930807018107,10.0,2.070487335467135,69.37117561443719,0.004330386848403434
20200.0,0.1,6.759930807018107,25.0,0.8978119638642923,86.71862198748852,0.0018777574989513393
20200.0,0.1,6.759930807018107,50.0,0.45489732935418914,93.27068068682127,0.000951409544345167
20200.0,0.1,6.759930807018107,100.0,0.2282228941313349,96.62388712774404,0.00047732405908579344
20200.0,0.1,6.759930807018107,150.0,0.1522449532995438,97.74783266802844,0.0003184175687582244
20200.0,0.1,6.759930807018107,200.0,0.11420905202027143,98.31049968881781,0.00023886616854172847
20200.0,0.1,6.759930807018107,300.0,0.07615144245579586,98.87348784137352,0.00015926936583899893
20200.0,0.25,16.899815756336974,0.0,16.899815756336974,0.0,0.03534565927454541
20200.0,0.25,16.899815756336974,10.0,9.636796393458262,42.97691446816677,0.020155185519914375
20200.0,0.25,16.899815756336974,25.0,5.176212031965434,69.37119252306348,0.01082595393065447
20200.0,0.25,16.899815756336974,50.0,2.778819355856527,83.55710265767516,0.005811850469481421
20200.0,0.25,16.899815756336974,100.0,1.4179657289483174,91.60957877060513,0.0029656496994410367
20200.0,0.25,16.899815756336974,150.0,0.9490105055284346,94.38449200150255,0.001984838323683752
20200.0,0.25,16.899815756336974,200.0,0.7127394377301073,95.78256089884974,0.0014906816548040198
20200.0,0.25,16.899815756336974,300.0,0.47562924902598525,97.18559506278855,0.0009947699797127406
20200.0,0.5,33.79955107554538,0.0,33.79955107554538,0.0,0.07069115031628992
20200.0,0.5,33.79955107554538,10.0,25.247831889470888,25.30128038375582,0.05280538416826312
20200.0,0.5,33.79955107554538,25.0,17.040571510249485,49.58343833572789,0.0356400473903956
20200.0,0.5,33.79955107554538,50.0,10.352379016144845,69.37125291100394,0.021651813644678483
20200.0,0.5,33.79955107554538,100.0,5.557612955714376,83.55713972859417,0.011623647070757017
20200.0,0.5,33.79955107554538,150.0,3.7608846648210488,88.87297450662852,0.007865822317251133
20200.0,0.5,33.79955107554538,200.0,2.8359180542450133,91.60959845914387,0.005931271365386911
20200.0,0.5,33.79955107554538,300.0,1.8980120055585985,94.38450528139752,0.003969657812530601
20200.0,0.75,50.69912552087949,0.0,50.69912552087949,0.0,0.10603630489323333
20200.0,0.75,50.69912552087949,10.0,41.67592600604167,17.797544675838218,0.08716444615725212
20200.0,0.75,50.69912552087949,25.0,31.527880984359342,37.8137578105264,0.06593999336967474
20200.0,0.75,50.69912552087949,50.0,21.2067505829461,58.17136811519068,0.04435353563804463
20200.0,0.75,50.69912552087949,100.0,12.117801122666933,76.09859933841177,0.025344162079274975
20200.0,0.75,50.69912552087949,150.0,8.336355043880843,83.55720151337192,0.017435335936260905
20200.0,0.75,50.69912552087949,200.0,6.325958930479459,87.52254823828424,0.01323062879295903
20200.0,0.75,50.69912552087949,300.0,4.253843572405685,91.6096312733169,0.008896836964692196
20200.0,1.0,67.59845865635928,0.0,67.59845865635928,0.0,0.14138095477497692
20200.0,1.0,67.59845865635928,10.0,58.33411748691509,13.704959186332955,0.12200475262581849
20200.0,1.0,67.59845865635928,25.0,47.07323783982176,30.363445002316823,0.09845282632812638
20200.0,1.0,67.59845865635928,50.0,34.08062566795941,49.583723733687094,0.07127901274730328
20200.0,1.0,67.59845865635928,100.0,20.704397652759596,69.37149446260067,0.04330287356208184
20200.0,1.0,67.59845865635928,150.0,14.528269949925374,78.50798636729178,0.030385614074291096
20200.0,1.0,67.59845865635928,200.0,11.115019865275144,83.5572880118776,0.02324686319970702
20200.0,1.0,67.59845865635928,300.0,7.521627877968172,88.87307783716666,0.015731348790882282
20200.0,1.5,101.39607925996145,0.0,101.39607925996145,0.0,0.21206806754408125
20200.0,1.5,101.39607925996145,10.0,91.88800169447032,9.377164910996328,0.19218209512690967
20200.0,1.5,101.39607925996145,25.0,79.43258538067697,21.66108792330521,0.16613181697610355
20200.0,1.5,101.39607925996145,50.0,63.053814129786815,37.814346876146864,0.13187591286942094
