cls,nav_seed,component,block,z,rho
NORMBURN,20260857,inplane,vel,1.0801653637993298,12826693.675146205
NORMBURN,20260857,plane,pos,2.0985623230499395,10668519.69380707
NORMBURN,20260857,plane,vel,2.0949041256207495,10668519.69380707
NORMBURN,20260857,plane,pos,-0.7643129819804166,2167179.689118662
NORMBURN,20260857,plane,vel,0.9406313191073894,2167179.689118662
NORMBURN,20260857,plane,pos,-1.9821608065060232,12077836.941442022
NORMBURN,20260857,plane,vel,-1.2306809237853091,12077836.941442022
NORMBURN,20260857,plane,pos,-0.4789606003756102,5245085.624754836
NORMBURN,20260857,plane,vel,-1.5843140762888206,5245085.624754836
NORMBURN,20260857,plane,pos,-1.2907238958769063,11644412.170872092
NORMBURN,20260857,plane,vel,-1.807874508200839,11644412.170872092
NORMBURN,20260857,plane,pos,-0.35887410766538896,12826693.675146205
NORMBURN,20260857,plane,vel,-0.7169149688876519,12826693.675146205
NORMBURN,20260857,range,pos,-0.9014996834046225,12237523.813272003
NORMBURN,20260857,range,vel,-0.9320998580435795,12237523.813272003
NORMBURN,20260857,range,pos,-0.29956740001681675,9831271.421007797
NORMBURN,20260857,range,vel,-0.3446262934600655,9831271.421007797
NORMBURN,20260857,inplane,pos,0.7819342733290799,12237523.813272003
NORMBURN,20260857,inplane,vel,-0.0864073351392483,12237523.813272003
NORMBURN,20260857,inplane,pos,-0.6122449027074682,9831271.421007797
NORMBURN,20260857,inplane,vel,-0.2531964129620768,9831271.421007797
NORMBURN,20260857,plane,pos,-1.0704275458773314,12237523.813272003
NORMBURN,20260857,plane,vel,1.249165093369384,12237523.813272003
NORMBURN,20260857,plane,pos,0.18817201251397092,9831271.421007797
NORMBURN,20260857,plane,vel,0.18891601571882366,9831271.421007797
NORMBURN,20260864,range,pos,-0.4008743583241627,10042439.78598293
NORMBURN,20260864,range,vel,-0.253550428147174,10042439.78598293
NORMBURN,20260864,range,pos,-0.5371498456247022,11910648.109440822
NORMBURN,20260864,range,vel,-0.4981277928788061,11910648.109440822
NORMBURN,20260864,range,pos,-0.9237462459200455,11178015.739036692
NORMBURN,20260864,range,vel,0.8483398132794994,11178015.739036692
NORMBURN,20260864,range,pos,-0.22207293041002346,12967692.40673358
NORMBURN,20260864,range,vel,-1.2935638003213166,12967692.40673358
NORMBURN,20260864,range,pos,0.18638791383744766,2492836.7033859575
NORMBURN,20260864,range,vel,1.058811484050426,2492836.7033859575
NORMBURN,20260864,range,pos,0.14263281990045112,13649127.004169397
NORMBURN,20260864,range,vel,-0.17401887650017586,13649127.004169397
NORMBURN,20260864,range,pos,0.8217304927450445,12062173.553244758
NORMBURN,20260864,range,vel,0.9902801007448375,12062173.553244758
NORMBURN,20260864,range,pos,0.4037525759094347,8292143.842287581
NORMBURN,20260864,range,vel,-0.08693299787221202,8292143.842287581
NORMBURN,20260864,inplane,pos,1.527692859171076,10042439.78598293
NORMBURN,20260864,inplane,vel,-0.32522225630983764,10042439.78598293
NORMBURN,20260864,inplane,pos,0.6270059542864616,11910648.109440822
NORMBURN,20260864,inplane,vel,-0.15490918059911515,11910648.109440822
NORMBURN,20260864,inplane,pos,0.11628347858031687,11178015.739036692
NORMBURN,20260864,inplane,vel,0.3727646172842058,11178015.739036692
NORMBURN,20260864,inplane,pos,1.4361708312438761,12967692.40673358
NORMBURN,20260864,inplane,vel,-2.626309011029441,12967692.40673358
NORMBURN,20260864,inplane,pos,0.3072089717064305,2492836.7033859575
NORMBURN,20260864,inplane,vel,0.10586359879081678,2492836.7033859575
NORMBURN,20260864,inplane,pos,0.20682336313506056,13649127.004169397
NORMBURN,20260864,inplane,vel,-0.18830361585356073,13649127.004169397
NORMBURN,20260864,inplane,pos,-0.6611779388185428,12062173.553244758
NORMBURN,20260864,inplane,vel,-0.9024208003963028,12062173.553244758
NORMBURN,20260864,inplane,pos,-2.3444027036744712,8292143.842287581
NORMBURN,20260864,inplane,vel,-2.362560683465443,8292143.842287581
NORMBURN,20260864,plane,pos,-2.324595020177159,10042439.78598293
NORMBURN,20260864,plane,vel,-1.3129837436448308,10042439.78598293
NORMBURN,20260864,plane,pos,1.664295453977719,11910648.109440822
NORMBURN,20260864,plane,vel,0.31958263503106504,11910648.109440822
NORMBURN,20260864,plane,pos,1.310153770849061,11178015.739036692
NORMBURN,20260864,plane,vel,0.8247694038874993,11178015.739036692
NORMBURN,20260864,plane,pos,-0.9188150618485074,12967692.40673358
NORMBURN,20260864,plane,vel,0.22369915827598838,12967692.40673358
NORMBURN,20260864,plane,pos,-1.2528754063632717,2492836.7033859575
NORMBURN,20260864,plane,vel,-0.3216113883876364,2492836.7033859575
NORMBURN,20260864,plane,pos,-1.3664864900356581,13649127.004169397
NORMBURN,20260864,plane,vel,-0.9199674423969129,13649127.004169397
NORMBURN,20260864,plane,pos,1.0728280562572652,12062173.553244758
NORMBURN,20260864,plane,vel,-0.9360488310957737,12062173.553244758
NORMBURN,20260864,plane,pos,0.1478304783905963,8292143.842287581
NORMBURN,20260864,plane,vel,-1.6922197390725586,8292143.842287581
NORMBURN,20260864,range,pos,-1.883410744425349,11450456.803447483
NORMBURN,20260864,range,vel,-1.7332060230945197,11450456.803447483
NORMBURN,20260864,range,pos,-0.5342919430186267,11799826.103685189
NORMBURN,20260864,range,vel,-0.47974964454167546,11799826.103685189
NORMBURN,20260864,range,pos,0.5073781774135115,9864789.317242768
NORMBURN,20260864,range,vel,-1.144956303115353,9864789.317242768
NORMBURN,20260864,range,pos,-0.43230111736455984,12989518.472833894
NORMBURN,20260864,range,vel,-1.3807294382109507,12989518.472833894
NORMBURN,20260864,range,pos,1.1581710399440337,7400208.601046844
NORMBURN,20260864,range,vel,1.1180587908670507,7400208.601046844
NORMBURN,20260864,range,pos,-0.34766707332905195,13692714.014119623
NORMBURN,20260864,range,vel,-1.1869265334920003,13692714.014119623
NORMBURN,20260864,range,pos,0.3402812093087786,12189744.846299507
NORMBURN,20260864,range,vel,0.27221894645795003,12189744.846299507
NORMBURN,20260864,range,pos,-1.1146096155923633,6583850.680471763
NORMBURN,20260864,range,vel,0.9208497272950027,6583850.680471763
NORMBURN,20260864,inplane,pos,1.848255463439446,11450456.803447483
NORMBURN,20260864,inplane,vel,-1.3844640382616853,11450456.803447483
NORMBURN,20260864,inplane,pos,0.7140352099957972,11799826.103685189
NORMBURN,20260864,inplane,vel,-0.15712914040801512,11799826.103685189
NORMBURN,20260864,inplane,pos,0.36062988344237507,9864789.317242768
NORMBURN,20260864,inplane,vel,0.8317773387849025,9864789.317242768
NORMBURN,20260864,inplane,pos,0.9682294327555019,12989518.472833894
NORMBURN,20260864,inplane,vel,-2.043160242058589,12989518.472833894
NORMBURN,20260864,inplane,pos,-1.5140308663339417,7400208.601046844
NORMBURN,20260864,inplane,vel,1.4606171446445857,7400208.601046844
NORMBURN,20260864,inplane,pos,1.292042591212768,13692714.014119623
NORMBURN,20260864,inplane,vel,0.6350946386759532,13692714.014119623
NORMBURN,20260864,inplane,pos,-0.25369957894590683,12189744.846299507
NORMBURN,20260864,inplane,vel,-0.5211069255331161,12189744.846299507
NORMBURN,20260864,inplane,pos,-1.434209561122727,6583850.680471763
NORMBURN,20260864,inplane,vel,-1.476760304609583,6583850.680471763
NORMBURN,20260864,plane,pos,-0.398514117348259,11450456.803447483
NORMBURN,20260864,plane,vel,-1.908284721655002,11450456.803447483
NORMBURN,20260864,plane,pos,1.724510500219243,11799826.103685189
NORMBURN,20260864,plane,vel,-1.2694064639365494,11799826.103685189
NORMBURN,20260864,plane,pos,-0.057092031917489634,9864789.317242768
NORMBURN,20260864,plane,vel,-0.31075044599472884,9864789.317242768
NORMBURN,20260864,plane,pos,-0.13000049606154776,12989518.472833894
NORMBURN,20260864,plane,vel,0.5865371791467614,12989518.472833894
NORMBURN,20260864,plane,pos,1.3778359900348838,7400208.601046844
NORMBURN,20260864,plane,vel,1.5801019968567618,7400208.601046844
NORMBURN,20260864,plane,pos,-1.8027205259071875,13692714.014119623
NORMBURN,20260864,plane,vel,0.2054425846962795,13692714.014119623
NORMBURN,20260864,plane,pos,0.3959840823978282,12189744.846299507
NORMBURN,20260864,plane,vel,1.3324954520116474,12189744.846299507
NORMBURN,20260864,plane,pos,0.9758874133593645,6583850.680471763
NORMBURN,20260864,plane,vel,0.397527755459764,6583850.680471763
NORMBURN,20260864,range,pos,0.9329596424130747,12420248.218168631
NORMBURN,20260864,range,vel,0.9425684758449983,12420248.218168631
NORMBURN,20260864,range,pos,-0.14295946802733395,12274129.741515264
NORMBURN,20260864,range,vel,0.5711622046821077,12274129.741515264
NORMBURN,20260864,inplane,pos,-0.4843671505959206,12420248.218168631
NORMBURN,20260864,inplane,vel,-1.3066960504841052,12420248.218168631
NORMBURN,20260864,inplane,pos,-0.7332205376102452,12274129.741515264
NORMBURN,20260864,inplane,vel,-0.8958074622537533,12274129.741515264
NORMBURN,20260864,plane,pos,-0.42540466982530445,12420248.218168631
NORMBURN,20260864,plane,vel,-0.5499710631570236,12420248.218168631
NORMBURN,20260864,plane,pos,1.7179559905370345,12274129.741515264
NORMBURN,20260864,plane,vel,0.5155058232812951,12274129.741515264
NORMBURN,20260864,range,pos,0.5824911142026878,12866708.061277976
NORMBURN,20260864,range,vel,0.4431323003950115,12866708.061277976
NORMBURN,20260864,range,pos,-0.311017469276679,14157374.03147393
NORMBURN,20260864,range,vel,-0.46544301054089104,14157374.03147393
NORMBURN,20260864,range,pos,-0.8057418899317527,9758119.72120346
NORMBURN,20260864,range,vel,-0.7209588505439275,9758119.72120346
NORMBURN,20260864,inplane,pos,-0.5968469737433608,12866708.061277976
NORMBURN,20260864,inplane,vel,-1.664903438011166,12866708.061277976
NORMBURN,20260864,inplane,pos,0.35814386907913504,14157374.03147393
NORMBURN,20260864,inplane,vel,0.28154169502701487,14157374.03147393
NORMBURN,20260864,inplane,pos,1.0094841771584864,9758119.72120346
NORMBURN,20260864,inplane,vel,-0.67840105092753,9758119.72120346
NORMBURN,20260864,plane,pos,0.4292266790107772,12866708.061277976
NORMBURN,20260864,plane,vel,-0.26967583231504527,12866708.061277976
NORMBURN,20260864,plane,pos,0.7941850796556396,14157374.03147393
NORMBURN,20260864,plane,vel,-0.44309506341006927,14157374.03147393
NORMBURN,20260864,plane,pos,-2.106162525342316,9758119.72120346
NORMBURN,20260864,plane,vel,-0.6407920386447158,9758119.72120346
NORMBURN,20260864,range,pos,-1.0433717045782285,3074949.350974216
NORMBURN,20260864,range,vel,-0.4698913257343301,3074949.350974216
NORMBURN,20260864,range,pos,-0.7007847613493997,9923763.73966932
NORMBURN,20260864,range,vel,-0.7894519285372651,9923763.73966932
NORMBURN,20260864,range,pos,1.0955716111305291,8257184.338901879
NORMBURN,20260864,range,vel,1.09990646113024,8257184.338901879
NORMBURN,20260864,inplane,pos,-2.2094441030601506,3074949.350974216
NORMBURN,20260864,inplane,vel,-1.2741653281311092,3074949.350974216
NORMBURN,20260864,inplane,pos,-0.10671988780532433,9923763.73966932
NORMBURN,20260864,inplane,vel,-0.9221237345302186,9923763.73966932
NORMBURN,20260864,inplane,pos,-0.7231246235000726,8257184.338901879
NORMBURN,20260864,inplane,vel,0.8044052257567323,8257184.338901879
NORMBURN,20260864,plane,pos,-1.2508397405709133,3074949.350974216
NORMBURN,20260864,plane,vel,2.412751665161978,3074949.350974216
NORMBURN,20260864,plane,pos,0.22203395359158784,9923763.73966932
NORMBURN,20260864,plane,vel,3.191184552965268,9923763.73966932
NORMBURN,20260864,plane,pos,0.8316227879590877,8257184.338901879
NORMBURN,20260864,plane,vel,0.27106935809251304,8257184.338901879
NORMBURN,20260864,range,pos,-2.058345088356761,10215349.608659532
NORMBURN,20260864,range,vel,-2.1215446950710874,10215349.608659532
NORMBURN,20260864,range,pos,-0.04815287131845126,4525490.234797162
NORMBURN,20260864,range,vel,-0.17802619191761163,4525490.234797162
NORMBURN,20260864,inplane,pos,1.1356247118648652,10215349.608659532
NORMBURN,20260864,inplane,vel,-1.9385844794472549,10215349.608659532
NORMBURN,20260864,inplane,pos,-1.3369035869495918,4525490.234797162
NORMBURN,20260864,inplane,vel,-0.11295345945414031,4525490.234797162
NORMBURN,20260864,plane,pos,1.7210410924716173,10215349.608659532
NORMBURN,20260864,plane,vel,2.674522138841339,10215349.608659532
NORMBURN,20260864,plane,pos,-1.369360652304601,4525490.234797162
NORMBURN,20260864,plane,vel,-1.4149893104546625,4525490.234797162
NORMBURN,20260871,range,pos,1.6072050271357587,3631034.2167233787
NORMBURN,20260871,range,vel,-1.58912750203002,3631034.2167233787
NORMBURN,20260871,range,pos,1.4105632600720877,1470769.7831149562
NORMBURN,20260871,range,vel,-1.598177221528456,1470769.7831149562
NORMBURN,20260871,range,pos,-0.7180745582751381,13615386.635683421
NORMBURN,20260871,range,vel,-0.6685055176220658,13615386.635683421
NORMBURN,20260871,range,pos,-1.1085108010258544,5158127.603524296
NORMBURN,20260871,range,vel,-1.1112199223077561,5158127.603524296
NORMBURN,20260871,range,pos,-1.0678310887742863,7776277.930033213
NORMBURN,20260871,range,vel,-1.0659634855976123,7776277.930033213
NORMBURN,20260871,inplane,pos,-0.5121843141630672,3631034.2167233787
NORMBURN,20260871,inplane,vel,0.5874375746621957,3631034.2167233787
NORMBURN,20260871,inplane,pos,-0.63983913253187,1470769.7831149562
