block,a_km,e,i_t_deg,sep_km,da_m,di_deg,dv_ms,dv_axis,orbits,n_obs,rho0_km,rho_mean_km,oop_amp_m,sigma_range_m,sigma_inplane_m,sigma_plane_m,sigma_pos_m,sigma_vrange_ms,sigma_vinplane_ms,sigma_vplane_ms,rel_sigma_range,rel_sigma_plane,plane_over_range,plane_over_inplane,fim_cond
wide,12000.0,0.0,51.6,12000.0,0.0,1.0,25.0,pro,0.5,110,11506.212926500872,11532.286316629883,211068.4928935826,47858.6473144743,4066.569954434454,1611.8039819082417,48058.14214096964,17.238776802862965,18.11074445941554,0.7822500662990738,0.0041593743849679034,0.00014008118850260175,0.03367842745987453,0.3963546674392322,137657.1331545531
wide,12000.0,0.0,51.6,12000.0,0.0,1.0,25.0,pro,1.0,219,11506.212926500872,11682.344189181586,212969.68935843423,7885.527410718623,2525.0934179432807,1117.6819518357363,8355.049506735108,2.2253770757622195,2.7661940844197686,0.5376046410000932,0.0006853277843100608,9.713725610461408e-05,0.1417383890285507,0.44262994148790813,20079.202752065426
wide,12000.0,0.0,51.6,12000.0,0.0,1.0,25.0,pro,1.5,328,11506.212926500872,11813.775887997284,212648.32380621822,3358.2753874726845,1525.3946361579392,920.7960865969509,3801.6717121835336,0.9334325477032811,1.3590646879494126,0.4431714711703195,0.0002918662646801863,8.00259905217113e-05,0.2741871884693496,0.6036445027210727,9921.005891713248
wide,12000.0,0.0,51.6,12000.0,0.0,1.0,25.0,nor,0.5,110,11506.212926500872,11507.088535191522,261285.6159086827,47554.635680384774,4061.5604811293156,1598.8647145779278,47754.5392252037,17.119738847933945,17.98785944924718,0.7778643130136832,0.0041329528650437125,0.00013895664236279303,0.03362163733781739,0.3936577386958827,138748.13053986628
wide,12000.0,0.0,51.6,12000.0,0.0,1.0,25.0,nor,1.0,219,11506.212926500872,11507.014981830467,233801.62906970287,7718.872636414848,2506.659198076153,1101.1062982459907,8190.0409151927115,2.16624827717644,2.7149233479308545,0.5300603854090482,0.0006708438897942606,9.56966732042604e-05,0.14265118108716676,0.4392724384276425,20171.025293725135
wide,12000.0,0.0,51.6,12000.0,0.0,1.0,25.0,nor,1.5,328,11506.212926500872,11507.102567091055,209424.99836358018,3297.1151465237294,1498.8247954669678,898.0521757154759,3731.479836103914,0.9186624474556515,1.3407634753820055,0.4323389327428451,0.00028655085453267444,7.804932704201055e-05,0.2723751327466757,0.5991708827019254,10022.525829361153
wide,12000.0,0.3,51.6,10.0,0.0,0.0,0.0,none,0.5,110,7.360420166111772,5.110922489870545,6.597851194958205e-09,33146.53219736109,2.401816037776018,0.5673145645226739,33146.53228923445,3.0625328123088376,22.465540529977872,0.00043510680020597564,4.503347831958231,7.707638310305382e-05,1.71153519512922e-05,0.23620233839723365,578362066315.099
wide,12000.0,0.3,51.6,10.0,0.0,0.0,0.0,none,1.0,219,7.360420166111772,5.45723157025121,7.961902257631739e-09,11174.213780883283,1.0733044669240877,0.31249971678168054,11174.213836799456,1.0323726095262418,7.573211497068226,0.0003207849021650467,1.5181489002938526,4.245677688625243e-05,2.7966148035963072e-05,0.2911566348710472,119414429006.35616
wide,12000.0,0.3,51.6,10.0,0.0,0.0,0.0,none,1.5,328,7.360420166111772,5.335657356427868,1.3784675086592027e-08,9826.175548704074,0.9809355658620889,0.2735800452439781,9826.175601475397,0.9077744148651762,6.659613271196521,0.0002509099211361596,1.3350019872431909,3.716907989894006e-05,2.7841965970174353e-05,0.2788970598731876,142618201014.00476
wide,12000.0,0.3,51.6,10.0,0.0,0.0,25.0,pro,0.5,110,7.360420166111772,42.893551241629694,5.6054854673388145e-09,7.551047423539443,2.8064641513423116,1.4604558919670394,8.187031796548272,0.0016723815488484573,0.0025117208184757397,0.0003131448379108428,0.001025898964070739,0.00019842017969179908,0.19341103426449838,0.520390004364928,4384.980670521778
wide,12000.0,0.3,51.6,10.0,0.0,0.0,25.0,pro,1.0,219,7.360420166111772,169.4908555982385,9.408195380665032e-09,4.368628844366095,1.8956598384468313,0.6288763544717111,4.803533040600569,0.0009852552301667912,0.0023306567177843853,0.00044675719826382603,0.0005935298183763706,8.544027926111211e-05,0.1439528000376428,0.3317453594348275,35435.48435749902
wide,12000.0,0.3,51.6,10.0,0.0,0.0,25.0,pro,1.5,328,7.360420166111772,245.38725947740173,1.5466117883819828e-08,3.51933467283879,1.335940940348351,0.25492203758886645,3.772988203108063,0.0008719454389073272,0.0022540211244022708,0.000383702106934234,0.0004781431757173612,3.463416922345779e-05,0.07243472453935149,0.19081834375282689,88727.59132623859
wide,12000.0,0.3,51.6,10.0,0.0,0.0,25.0,nor,0.5,110,7.360420166111772,30.898675878118773,70996.02692515317,7.050668744531877,2.270835435839655,1.9187218197998006,7.6518048030225945,0.0014013880992655922,0.003991075263759287,0.0010428624778482621,0.0009579166114719881,0.0002606810177269252,0.27213330952299514,0.8449409365017865,1047.2717070824474
wide,12000.0,0.3,51.6,10.0,0.0,0.0,25.0,nor,1.0,219,7.360420166111772,31.278548583155263,73614.411860041,5.449254697502473,1.0911802375422293,0.9643831965761338,5.640486328225066,0.0009451405365856497,0.003769008267749113,0.00045022560954279884,0.0007403456018165204,0.0001310228458174529,0.17697524709537513,0.8837982611821373,22409.98842221893
wide,12000.0,0.3,51.6,10.0,0.0,0.0,25.0,nor,1.5,328,7.360420166111772,30.8398026054943,72349.46709470112,5.150527156138333,0.809539954606768,0.5141839358207543,5.23905239944012,0.0008303438250158388,0.0035683104478796868,0.0004265233912803616,0.0006997599375986655,6.985795976541077e-05,0.09983132216048146,0.6351557238092317,49023.52883753113
wide,12000.0,0.3,51.6,10.0,0.0,0.1,0.0,none,0.5,110,7.36042016611197,18.556214069318393,23838.83360735741,1745.3983127749393,2.2242714883026533,4.1064648405008874,1745.4045607465177,0.16667793047480842,1.1823606671795055,3.109193000545323,0.2371329724912864,0.0005579117425126649,0.002352737945513527,1.8462066623146531,925528198.2111515
wide,12000.0,0.3,51.6,10.0,0.0,0.1,0.0,none,1.0,219,7.36042016611197,15.01117876824674,23838.83360735741,859.2672143787566,1.2153268012540925,1.0595453388796194,859.2687270940257,0.08240889274441418,0.582244634141453,1.5301361365949389,0.11674159830370819,0.0001439517466350441,0.0012330801421833164,0.8718192816831468,6534718633.704656
wide,12000.0,0.3,51.6,10.0,0.0,0.1,0.0,none,1.5,328,7.36042016611197,16.22289867020499,23838.98161730268,557.1557647395342,0.6101637850684832,0.7913896774897982,557.1566608952651,0.05315181609790338,0.3775026500034864,0.9930493705974374,0.07569619018554526,0.00010751963334014908,0.001420410103554733,1.2970118791972791,4748676297.256539
wide,12000.0,0.3,51.6,10.0,0.0,0.1,25.0,pro,0.5,110,7.36042016611197,50.10764011584504,23863.15115378724,8.25728106316871,3.0424790857142128,3.727075264185857,9.556697105594539,0.0024277915733335654,0.0038568277658405084,0.00599827857931091,0.0011218491440456032,0.0005063671882952611,0.4513683421544575,1.225012616088678,422.4847247184208
wide,12000.0,0.3,51.6,10.0,0.0,0.1,25.0,pro,1.0,219,7.36042016611197,175.5953037043405,23838.83360735741,7.016016614400969,2.480979688133711,3.2034522500140468,8.101966160420725,0.0015801394051776015,0.004213463804530605,0.006829787075206117,0.000953208710380874,0.0004352268182682052,0.45659131471249503,1.291204545259219,3063.148565334883
wide,12000.0,0.3,51.6,10.0,0.0,0.1,25.0,pro,1.5,328,7.36042016611197,250.37615541702888,23997.547559306444,6.075720518168791,1.9958977851777129,1.8849103799106828,6.667148935194832,0.0014343253464486666,0.003939234124350878,0.007031070037798833,0.0008254583815937506,0.0002560873343330287,0.3102365183312926,0.9443922398775808,23167.466062981915
wide,12000.0,0.3,51.6,10.0,0.0,0.1,25.0,nor,0.5,110,7.36042016611197,46.710983310614935,82707.10745197606,31.24763755804209,2.857713480349829,3.6959052729366206,31.594953633152503,0.0030099270329783756,0.019328499959735863,0.05570032836877827,0.004245360570842001,0.0005021323768924086,0.11827791032430927,1.2933085483728004,20154.630825961616
wide,12000.0,0.3,51.6,10.0,0.0,0.1,25.0,nor,1.0,219,7.36042016611197,36.4409970751646,68842.00554299542,5.373786934748667,1.5072752106205676,3.423426047042701,6.54746595868945,0.0012377373088315682,0.0034042452640264185,0.0034636122558015484,0.0007300924150349542,0.00046511285630193496,0.6370602498036732,2.2712680623422616,22669.91895690955
wide,12000.0,0.3,51.6,10.0,0.0,0.1,25.0,nor,1.5,328,7.36042016611197,27.491846287894234,50222.66439521337,4.951895657730252,0.9576956776945693,2.516407337223644,5.636555464373217,0.000883862296727545,0.003226684292437661,0.005009272270653335,0.0006727735028672984,0.00034188365343726,0.5081705090646161,2.6275646803390744,79616.79624068088
wide,12000.0,0.3,51.6,10.0,0.0,1.0,0.0,none,0.5,110,7.360420166111765,174.94945202346366,238376.3544072538,130.75495469024918,5.39285651672503,7.155750563268109,131.06161086902148,0.04937394067281241,0.08778570815559282,2.242973033113922,0.017764604701815838,0.000972193217476092,0.054726419967944334,1.326894298239859,4080930.5714139766
wide,12000.0,0.3,51.6,10.0,0.0,1.0,0.0,none,1.0,219,7.360420166111765,134.79753553131678,238376.3544072538,64.80189901044656,2.730546567973106,2.11018867238807,64.89372000550637,0.02540890253222423,0.043773449457542316,1.101388190963419,0.008804103237041016,0.00028669405071515147,0.03256368570383858,0.7728081612446077,278489085.0796165
wide,12000.0,0.3,51.6,10.0,0.0,1.0,0.0,none,1.5,328,7.360420166111765,148.64009204265741,238377.8344321694,52.15589118143719,2.2248449184351937,2.0419889565383795,52.24324491012813,0.020066653130164685,0.03512682499427614,0.8752068239680242,0.007085993734646972,0.0002774283139351114,0.0391516453900637,0.917811816733086,254826163.37781247
wide,12000.0,0.3,51.6,10.0,0.0,1.0,25.0,pro,0.5,110,7.360420166111765,186.27114571845837,238619.5176493111,13.836640388228723,5.661142169515433,7.127895780238487,16.56224761771692,0.010659551342293334,0.012835906313644643,0.11483848428677887,0.0018798709959431709,0.0009684088162597228,0.5151464214031621,1.2590914636663508,5641.315303383956
wide,12000.0,0.3,51.6,10.0,0.0,1.0,25.0,pro,1.0,219,7.360420166111765,262.856141981846,238376.3544072538,10.412875474056296,5.426135815024734,5.995806917298527,13.184105055362009,0.003811960081247145,0.008370296531555995,0.05483629380234075,0.001414712100539911,0.0008146011752024596,0.5758070316155316,1.1049865174211817,20015.432331511674
wide,12000.0,0.3,51.6,10.0,0.0,1.0,25.0,pro,1.5,328,7.360420166111765,327.0052503180815,239963.4141551735,9.493886155866809,5.142798729557864,4.236841560688631,11.598839576599028,0.0033145477140453287,0.006271781639704325,0.03169545916447009,0.0012898565491651919,0.0005756249595906962,0.44627052517060645,0.8238396607546957,35331.79981998179
wide,12000.0,0.3,51.6,10.0,0.0,1.0,25.0,nor,0.5,110,7.360420166111765,203.29445254587668,272371.7179876798,153.91161430216246,5.479001500138574,7.1712787451918105,154.17597644697236,0.057018036274469164,0.10087254006627734,2.646936964228234,0.02091071037096354,0.0009743029043653264,0.04659348664300933,1.3088659941068523,2908951.84753961
wide,12000.0,0.3,51.6,10.0,0.0,1.0,25.0,nor,1.0,219,7.360420166111765,134.86644044503282,238376.3544072538,9.406739808322381,3.902346438648298,7.076506022766205,12.401290216705453,0.0027520630404343485,0.005996064474027878,0.018453642716583053,0.0012780166887254767,0.0009614269108368658,0.7522804039403153,1.8133976913688314,83985.49835139305
wide,12000.0,0.3,51.6,10.0,0.0,1.0,25.0,nor,1.5,328,7.360420166111765,123.05636727767255,238376.3544072538,8.782184821642842,1.9507467745558325,7.003393074850254,11.400863905020284,0.0016451239249572053,0.005594664357708638,0.037608547543574546,0.0011931635183106866,0.0009514936534594444,0.797454530630131,3.590108755373882,688661.1568950693
wide,12000.0,0.3,51.6,1000.0,0.0,0.0,0.0,none,0.5,110,731.150764076966,507.9412158759503,6.827442046381993e-09,31321.509918290685,240.6752839588775,56.311520279011276,31322.48520059043,4.033745172266455,21.205643424099353,0.04329065398637678,0.04283864759114656,7.701765907350339e-05,0.0017978545870206367,0.23397300858127515,55191348.37776438
wide,12000.0,0.3,51.6,1000.0,0.0,0.0,0.0,none,1.0,219,731.150764076966,539.8847886816624,6.827442046381993e-09,13615.468366723593,146.27575267721508,30.84935771723996,13616.289036442478,1.7295807926013642,9.180576561644228,0.03177883125380634,0.018621971056697596,4.219288173238173e-05,0.0022657580985341826,0.21089864282096613,20115918.566393904
wide,12000.0,0.3,51.6,1000.0,0.0,0.0,0.0,none,1.5,328,731.150764076966,528.6257454249876,1.229445907451404e-08,10717.447309432328,129.91603056779317,27.03949486398811,10718.268803297444,1.3523659022605936,7.2331798529679645,0.024882604888413554,0.014658327442169144,3.698210573317783e-05,0.002522941712080161,0.20813054975442988,20094281.291383944
wide,12000.0,0.3,51.6,1000.0,0.0,0.0,25.0,pro,0.5,110,731.150764076966,507.87611009055166,1.0778904230695047e-08,5961.94715344451,260.5556698163601,58.674615491931064,5967.9264261585595,0.7554650731641384,3.793311106298277,0.04269796761720814,0.008154196707940408,8.024968087943428e-05,0.00984151888331178,0.2251903231784785,1094881.0124666535
wide,12000.0,0.3,51.6,1000.0,0.0,0.0,25.0,pro,1.0,219,731.150764076966,678.150255818389,8.301141531669175e-09,1875.5948017653232,169.4050704087359,32.26802814765859,1883.5060827960785,0.18324622007321298,1.1959806337064507,0.03405353634822588,0.0025652640931493097,4.413320717567059e-05,0.017204157378388815,0.19047852623184877,236734.79585225313
wide,12000.0,0.3,51.6,1000.0,0.0,0.0,25.0,pro,1.5,328,731.150764076966,755.0231021563055,7.0395732211773284e-09,1234.3046705372167,121.53589971140286,29.39934314190314,1240.6221487648131,0.12343904236649397,0.8153835587464738,0.029959182219501317,0.0016881671074986187,4.020968668345447e-05,0.023818546460743297,0.2418984284619963,161733.4522958677
wide,12000.0,0.3,51.6,1000.0,0.0,0.0,25.0,nor,0.5,110,731.150764076966,509.7730599566342,70489.32591199175,3842.5326546901,155.39504089517015,167.6844938437291,3849.3275920048927,0.499382422805573,2.5960639101322176,0.05606922416123788,0.005255458714511592,0.000229343251874216,0.04363905499646374,1.079085232564464,842262.418271382
wide,12000.0,0.3,51.6,1000.0,0.0,0.0,25.0,nor,1.0,219,731.150764076966,541.8905131277529,73883.98033344347,1629.337614389055,70.1823583512136,75.72384796620629,1632.6055023298077,0.21198045628100962,1.0965063107970328,0.04435226923011114,0.0022284564202651094,0.00010356803505745237,0.0464752346582265,1.0789584411977355,323342.08890503587
wide,12000.0,0.3,51.6,1000.0,0.0,0.0,25.0,nor,1.5,328,731.150764076966,530.7355662544926,71966.08855579302,1145.2405011421383,52.18453323644213,33.026914892675514,1146.9044459207266,0.15570614233186755,0.7731431692116575,0.03990690214915386,0.0015663534217705917,4.517114187026805e-05,0.028838409801031365,0.6328870422781087,272518.1189589827
wide,12000.0,0.3,51.6,1000.0,0.0,0.1,0.0,none,0.5,110,731.1507640769662,508.30782897991077,23839.19630195222,31125.19509614114,239.61268378994532,65.46269614595244,31126.186232426036,4.009471426816077,21.072517478286713,0.5117690372397319,0.04257014643954427,8.953378613861553e-05,0.002103205970074977,0.27320213233511387,54544072.27437145
wide,12000.0,0.3,51.6,1000.0,0.0,0.1,0.0,none,1.0,219,731.1507640769662,540.1168717782887,23839.19630195222,13544.560540235816,145.4528006195925,34.2222669497879,13545.384745693878,1.7211300983874922,9.132679384649046,0.22185734097765583,0.018524989927809224,4.6806033216680626e-05,0.002526642842942476,0.23528090764845788,20005074.26892709
wide,12000.0,0.3,51.6,1000.0,0.0,0.1,0.0,none,1.5,328,731.1507640769662,528.9036352923108,23839.19630195222,8338.874132560393,109.82786828198392,28.926168784310192,8339.647515487495,1.050697827211587,5.6273541240054685,0.1275936554253003,0.011405136316977963,3.956252281405701e-05,0.0034688338406936256,0.26337731248722795,12484990.002474133
wide,12000.0,0.3,51.6,1000.0,0.0,0.1,25.0,pro,0.5,110,731.1507640769662,508.2506851439278,23867.01104006766,5959.97408540898,260.5097137605478,59.0548051003963,5965.957079942467,0.7553601924867633,3.7920194162616303,0.10271294566885766,0.008151498129025533,8.076966885885627e-05,0.009908567429004835,0.22668945525262674,1097342.4393160015
wide,12000.0,0.3,51.6,1000.0,0.0,0.1,25.0,pro,1.0,219,731.1507640769662,678.371074203682,23839.19630195222,1875.012338244622,169.33514236026318,32.42746477853191,1882.9225155273114,0.18327095154418138,1.1956139105871777,0.04566836727775661,0.0025644674537292074,4.435126976782912e-05,0.01729453407698125,0.19149873042620988,237311.0067764848
wide,12000.0,0.3,51.6,1000.0,0.0,0.1,25.0,pro,1.5,328,731.1507640769662,755.2291130210056,23991.758099689276,1223.2609575545487,121.11509276338491,29.490389784703922,1229.5958356557687,0.12246012929446447,0.8080245904949107,0.03630774540167174,0.0016730625442193743,4.033421181188775e-05,0.024108011951643492,0.2434906262452152,159661.85163012324
wide,12000.0,0.3,51.6,1000.0,0.0,0.1,25.0,nor,0.5,110,731.1507640769662,511.368287264357,82867.35873971444,3905.306069174571,156.17938609046737,165.71055556627252,3911.9390949754597,0.5055342883511622,2.637143650994217,0.10931261645859142,0.005341314351363339,0.00022664348272339167,0.04243215579804664,1.0610270645466886,875234.8812864126
wide,12000.0,0.3,51.6,1000.0,0.0,0.1,25.0,nor,1.0,219,731.1507640769662,542.0320234626895,69679.47285214817,1609.392856660373,70.16171787583399,73.97597437637994,1612.6191362220836,0.20960002094797553,1.0833443678564993,0.03259954638761772,0.002201177835999576,0.00010117745615676153,0.045965143979752945,1.0543637843545406,310403.0154556524
wide,12000.0,0.3,51.6,1000.0,0.0,0.1,25.0,nor,1.5,328,731.1507640769662,530.142939347445,50114.32387336711,1046.4122177789595,53.57733952462702,31.61292029967049,1048.2597185609543,0.14274290289786368,0.7058592840802028,0.029059175021316188,0.0014311852892610897,4.3237211602424974e-05,0.030210771398263902,0.5900427415799453,207876.02754909746
wide,12000.0,0.3,51.6,1000.0,0.0,1.0,0.0,none,0.5,110,731.1507640769657,542.8750654634822,238379.98117093436,20480.297760773305,187.37496225170253,233.773590779311,20482.489004956424,2.703285300693354,13.852467904069236,3.3351744439774986,0.028011046102958615,0.0003197337707421208,0.011414560154836542,1.247624484990053,24603274.284821477
wide,12000.0,0.3,51.6,1000.0,0.0,1.0,0.0,none,1.0,219,731.1507640769657,562.1666065227215,238379.98117093436,9728.00133262988,102.37301657312501,111.65084406048828,9729.18064757513,1.2739699494868533,6.553960753517647,1.5650191178491113,0.013305055278046384,0.00015270563821599887,0.011477264470142138,1.090627665354924,14821809.00120751
wide,12000.0,0.3,51.6,1000.0,0.0,1.0,0.0,none,1.5,328,731.1507640769657,555.2168292544759,238379.98117093436,2222.6168527888753,69.87683647494818,39.42126760294133,2224.0644061978724,0.27162435353714154,1.4956989262872882,0.3633837645446173,0.003039888572905749,5.391674267441726e-05,0.017736420721131785,0.5641535820968999,2493706.0517690536
wide,12000.0,0.3,51.6,1000.0,0.0,1.0,25.0,pro,0.5,110,731.1507640769657,543.4424448960226,238658.11457209027,5833.401403434084,256.8206741860633,91.11421610878286,5839.762888393094,0.754193043645545,3.7085491920848614,0.9138088604931717,0.0079783837890102,0.00012461754891798427,0.01561939763911061,0.3547775754329333,1249190.888492872
wide,12000.0,0.3,51.6,1000.0,0.0,1.0,25.0,pro,1.0,219,731.1507640769657,699.3127689247651,238379.98117093436,1847.8707796858112,164.82312074188732,44.134022139719946,1855.73190182687,0.18805765442611003,1.1785675547362102,0.3004360835586183,0.0025273457547687005,6.036240992709147e-05,0.023883716667257405,0.2677659659704765,289095.2584370025
wide,12000.0,0.3,51.6,1000.0,0.0,1.0,25.0,pro,1.5,328,731.1507640769657,774.9629533625198,239905.5224690685,785.5938875802606,107.07322360040803,34.350775256080475,793.6009117789268,0.0845691808063744,0.5160050251579595,0.1407467471674652,0.0010744622397707894,4.698179492357678e-05,0.04372586879702652,0.320815738062355,95928.32049044246
wide,12000.0,0.3,51.6,1000.0,0.0,1.0,25.0,nor,0.5,110,731.1507640769657,555.5398048047072,274108.25591174135,5011.384288953637,168.03992183994916,149.3746922471596,5016.425291538514,0.6430651683964178,3.3676164128692543,0.8742933677103255,0.006854105247746285,0.0002043008085148297,0.02980707198536327,0.8889238379284216,1485508.3058182842
wide,12000.0,0.3,51.6,1000.0,0.0,1.0,25.0,nor,1.0,219,731.1507640769657,563.149541413624,238379.98117093436,1639.4393436373307,70.26304958381752,69.47833207367202,1642.4145323975185,0.2194493213655505,1.1051334829598547,0.23827407719419247,0.0022422726258202372,9.502599940709119e-05,0.042379324580270473,0.988831718594716,388094.8827074315
wide,12000.0,0.3,51.6,1000.0,0.0,1.0,25.0,nor,1.5,328,731.1507640769657,548.9749119706156,238379.98117093436,895.711081116623,55.71109899681473,31.71719109415173,898.0022536705826,0.11089885813658583,0.5999431863665704,0.12671018534321354,0.001225070293467319,4.337982349535365e-05,0.03541006889700642,0.5693154804927678,306873.0612233875
wide,12000.0,0.3,51.6,12000.0,0.0,0.0,0.0,none,0.5,110,8300.013315480577,6013.6921737576995,1.1150766558633834e-08,21607.632264241933,2860.582328386811,659.4246418192855,21806.135471064707,10.606585593218291,12.259661816073994,0.519298982196603,0.002603325012014253,7.944862456899617e-05,0.030518135154982022,0.23052111986972937,306624.9144297142
wide,12000.0,0.3,51.6,12000.0,0.0,0.0,0.0,none,1.0,219,8300.013315480577,6083.450624699827,1.1150766558633834e-08,8179.563594496961,2213.978537321681,342.3317807768878,8480.81084615563,3.40408234336985,4.633373918082835,0.3648778540798084,0.0009854880087048822,4.1244726696810915e-05,0.041852083772195556,0.1546228994572898,185418.68047020998
wide,12000.0,0.3,51.6,12000.0,0.0,0.0,0.0,none,1.5,328,8300.013315480577,6053.723097258986,1.186788208589195e-08,4745.406154250275,1487.8833586832238,303.3729133091153,4982.440324015181,1.94137059807722,2.840195642351064,0.2887513984438188,0.0005717347640153168,3.655089477305854e-05,0.06392980989359488,0.2038956290079084,126288.39974019963
wide,12000.0,0.3,51.6,12000.0,0.0,0.0,25.0,pro,0.5,110,8300.013315480577,6022.488907705891,1.04917479222921e-08,21456.183427201635,2864.454430128216,664.0369203088641,21656.727626202817,10.525683757748249,12.148594982506381,0.5191053963565915,0.0025850781934509833,8.000431988107188e-05,0.030948510603568666,0.23181968381991022,286317.5282020491
wide,12000.0,0.3,51.6,12000.0,0.0,0.0,25.0,pro,1.0,219,8300.013315480577,6220.397460716607,2.348711994592776e-08,8452.321194796243,2252.8214037641696,345.37152132256574,8754.211520462615,3.5333980856832214,4.772349905584252,0.36915597056536253,0.0010183503174665506,4.16109599099563e-05,0.0408611449284721,0.15330621448530946,181273.97331799896
wide,12000.0,0.3,51.6,12000.0,0.0,0.0,25.0,pro,1.5,328,8300.013315480577,6290.18334200546,1.671352193904381e-08,4903.062124573622,1532.7072104488116,309.30243180648387,5146.346042068253,2.0043178913254125,2.9218563384294516,0.2994584477151741,0.0005907294287623358,3.726529344592684e-05,0.06308352289812794,0.20180138104518544,123475.32723310725
wide,12000.0,0.3,51.6,12000.0,0.0,0.0,25.0,nor,0.5,110,8300.013315480577,6013.84448629756,62296.94384314813,21601.54623889266,2860.1415862427643,660.8775339648784,21800.091030068485,10.603520523709147,12.256143029338649,0.5193680710726455,0.002602591757124418,7.962367153462971e-05,0.030593992052985384,0.23106462181581808,306430.7060601715
wide,12000.0,0.3,51.6,12000.0,0.0,0.0,25.0,nor,1.0,219,8300.013315480577,6083.917082243238,75175.4305014277,8178.277750875809,2213.646698739506,342.8623021227736,8479.50548295875,3.4035455054352,4.632608413524102,0.36502450876047704,0.0009853330880352064,4.1308644828712736e-05,0.04192353360535555,0.1548857377819171,185391.20465435222
wide,12000.0,0.3,51.6,12000.0,0.0,0.0,25.0,nor,1.5,328,8300.013315480577,6054.523083255799,68427.73191183934,4744.785054609336,1487.7856679406789,303.4551797040513,4981.824610949589,1.941067610126637,2.8398237015992054,0.2888616040542911,0.0005716599328533257,3.6560806371005324e-05,0.06395551668020427,0.20396431169019077,126267.63309700135
wide,12000.0,0.3,51.6,12000.0,0.0,0.1,0.0,none,0.5,110,8300.013315480577,6013.720684841241,23839.42000094636,21607.124113284946,2860.5333703043716,659.7645967191245,21805.63580665807,10.606356979572471,12.259370328839426,0.5193567031502858,0.0026032637891056057,7.948958292495506e-05,0.030534586336433092,0.23064390842919028,306611.7259236318
wide,12000.0,0.3,51.6,12000.0,0.0,0.1,0.0,none,1.0,219,8300.013315480577,6083.468839655979,23839.42000094636,8179.492277383835,2213.96360278875,342.48439729107275,8480.744325390488,3.404062588050088,4.6333315091942096,0.3648881553564781,0.0009854794162953986,4.1263114199141816e-05,0.0418711071148067,0.15469287609772492,185418.48791390524
wide,12000.0,0.3,51.6,12000.0,0.0,0.1,0.0,none,1.5,328,8300.013315480577,6053.744818287273,23839.4766306428,4745.052116976767,1487.7989888288184,303.43162695143315,4982.081510395043,1.9412241891505366,2.839984764010942,0.2887624399199177,0.0005716921089905535,3.6557968694519404e-05,0.06394695347303365,0.20394665491088396,126276.23581203674
wide,12000.0,0.3,51.6,12000.0,0.0,0.1,25.0,pro,0.5,110,8300.013315480577,6022.517505680385,23941.124433317826,21455.68927598342,2864.4065593070413,664.3680708170511,21656.241875682685,10.525461745209185,12.148311976582015,0.5191626413998415,0.002585018657255144,8.0044217468654e-05,0.03096465754473413,0.23193916682615592,286305.82974326395
wide,12000.0,0.3,51.6,12000.0,0.0,0.1,25.0,pro,1.0,219,8300.013315480577,6220.415529066515,23839.42000094636,8452.245514518303,2252.8059600916754,345.53181511779434,8754.140801173919,3.533376489795879,4.77230525555075,0.3691666597392481,0.0010183411993754028,4.163027238442301e-05,0.04088047543392809,0.15337841839859714,181273.51892398752
wide,12000.0,0.3,51.6,12000.0,0.0,0.1,25.0,pro,1.5,328,8300.013315480577,6290.203890445706,23921.433097066936,4902.725977407363,1532.6255595115385,309.3624313658592,5146.005074730653,2.0041806024669055,2.921655954077046,0.29946778647849515,0.0005906889291687228,3.7272522296905126e-05,0.06310008611361446,0.20185128027256427,123463.28694916957
wide,12000.0,0.3,51.6,12000.0,0.0,0.1,25.0,nor,0.5,110,8300.013315480577,6013.97284547235,81250.29412877718,21603.416088047994,2860.360712977364,660.0313184901754,21801.946964045736,10.604396412608189,12.257176883307787,0.519354282298609,0.002602817039793766,7.952171802654019e-05,0.03055217359144118,0.23075107817543244,306491.850361241
wide,12000.0,0.3,51.6,12000.0,0.0,0.1,25.0,nor,1.0,219,8300.013315480577,6083.918386733642,77416.81664440084,8178.3256072987915,2213.663364067251,342.61838432821594,8479.546130878252,3.403551770224138,4.632622675784209,0.36503804581347116,0.0009853388538600507,4.12792571897673e-05,0.0418934633786706,0.15477438434844476,185389.15753247126
wide,12000.0,0.3,51.6,12000.0,0.0,0.1,25.0,nor,1.5,328,8300.013315480577,6054.470185862284,57427.42756724393,4744.725711003844,1487.7149851916554,303.4205850085452,4981.744875164892,1.9410651107944588,2.8397509187006453,0.28885904804589135,0.0005716527830328089,3.655663834208884e-05,0.06394902539990038,0.2039507486505938,126243.348224252
wide,12000.0,0.3,51.6,12000.0,0.0,1.0,0.0,none,0.5,110,8300.013315480577,6016.542050554734,238382.21804841413,21556.998953903167,2855.70587828887,692.4421758193167,21756.349329074703,10.58380736840325,12.230616930983057,0.5250265334748374,0.0025972246229649574,8.342663433175756e-05,0.03212145518492691,0.24247671340517252,305311.31443398976
wide,12000.0,0.3,51.6,12000.0,0.0,1.0,0.0,none,1.0,219,8300.013315480577,6085.271450598975,238382.21804841413,8172.442085849858,2212.488052660275,357.24989648329426,8474.169016385722,3.402109745101779,4.6291395638618305,0.36590583691368533,0.0009846299969913563,4.304208715147215e-05,0.04371397101753136,0.16146975169142283,185399.2323391441
