rung,policy,seed,decisions,sim_steps,cause,shaping_sum_nonterminal,telescope_resid,clamp_recon_err,r_env_terminal,phi_T_prev,phi_0,undisc_cap-10_clampshipped,disc_cap-10_clampshipped,undisc_cap-10_clampnone,disc_cap-10_clampnone,undisc_cap-10_clampall,disc_cap-10_clampall,undisc_cap0_clampshipped,disc_cap0_clampshipped,undisc_cap0_clampnone,disc_cap0_clampnone,undisc_cap0_clampall,disc_cap0_clampall
L1_e0_gap180,warp30_forever,10,100,3000,safety_cap,-5.551115123125783e-16,4.124930924609416e-09,0.0,-10.0,-0.11210644624759449,-0.112106442122663,-10.0,-6.088145090359075,-10.0,-6.088145090359075,-9.887893553752406,-6.019893059327085,-5.551115123125783e-16,-4.839690685100755e-16,-5.551115123125783e-16,-4.839690685100755e-16,0.11210644624759393,0.0682520310319891
L1_e0_gap180,warp30_forever,11,100,3000,safety_cap,0.0,4.901663908096765e-09,0.0,-10.0,-0.3766829069750608,-0.3766829118767247,-10.0,-6.088145090359074,-10.0,-6.088145090359074,-9.623317093024939,-5.858815071286834,0.0,1.0449187804513375e-17,0.0,1.0449187804513375e-17,0.3766829069750608,0.22933001907224002
L1_e0_gap180,warp60_forever,0,50,3000,safety_cap,1.3877787807814457e-16,8.715422966654174e-09,0.0,-10.0,-0.2337222925845235,-0.23372230129994662,-10.0,-7.8222367544587135,-10.0,-7.8222367544587135,-9.766277707415476,-7.639413643719612,1.3877787807814457e-16,1.1348959771900509e-16,1.3877787807814457e-16,1.1348959771900509e-16,0.23372229258452365,0.1828231107391014
L1_e0_gap180,warp60_forever,1,50,3000,safety_cap,1.9984014443252818e-15,4.826802624258164e-09,0.0,-10.0,-0.5112106524977986,-0.511210647670998,-9.999999999999998,-7.822236754458712,-9.999999999999998,-7.822236754458712,-9.4887893475022,-7.422355678934802,1.9984014443252818e-15,1.6567228413888087e-15,1.9984014443252818e-15,1.6567228413888087e-15,0.5112106524978006,0.39988107552391183
L1_e0_gap180,warp60_forever,2,50,3000,safety_cap,2.8102520310824275e-16,3.943721009480594e-10,0.0,-10.0,-0.022421293178860685,-0.022421292784488865,-10.0,-7.8222367544587135,-10.0,-7.8222367544587135,-9.97757870682114,-7.804698288100096,2.8102520310824275e-16,2.6129014212227375e-16,2.8102520310824275e-16,2.6129014212227375e-16,0.022421293178860966,0.01753846635861811
L1_e0_gap180,warp60_forever,3,50,3000,safety_cap,-3.1086244689504383e-15,1.1184799975083592e-08,0.0,-10.0,-0.46636806701357647,-0.4663680558287734,-10.000000000000004,-7.822236754458716,-10.000000000000004,-7.822236754458716,-9.533631932986427,-7.4574326109687705,-3.1086244689504383e-15,-2.7153809482958808e-15,-3.1086244689504383e-15,-2.7153809482958808e-15,0.46636806701357336,0.3648041434899435
L1_e0_gap180,warp60_forever,4,50,3000,safety_cap,-3.9968028886505635e-15,1.0673907313574205e-09,0.0,-10.0,-0.9551574259220169,-0.9551574248546222,-10.000000000000004,-7.822236754458717,-10.000000000000004,-7.822236754458717,-9.044842574077986,-7.075090002124579,-3.9968028886505635e-15,-3.4725673611831257e-15,-3.9968028886505635e-15,-3.4725673611831257e-15,0.9551574259220129,0.7471467523341342
L1_e0_gap180,warp60_forever,5,50,3000,safety_cap,1.1102230246251565e-16,7.395922319020087e-09,0.0,-10.0,-0.5560532157820791,-0.5560532231780015,-10.0,-7.8222367544587135,-10.0,-7.8222367544587135,-9.443946784217921,-7.38727876426616,1.1102230246251565e-16,1.3781704648077032e-16,1.1102230246251565e-16,1.3781704648077032e-16,0.5560532157820792,0.4349579901925542
L1_e0_gap180,warp60_forever,6,50,3000,safety_cap,0.0,7.917660249656677e-09,0.0,-10.0,-0.06726386228771676,-0.06726387020537701,-10.0,-7.8222367544587135,-10.0,-7.8222367544587135,-9.932736137712283,-7.76962136887533,0.0,0.0,0.0,0.0,0.06726386228771676,0.05261538558338274
L1_e0_gap180,warp60_forever,7,50,3000,safety_cap,-5.551115123125783e-16,1.0020672625010718e-09,0.0,-10.0,-0.4215254943327983,-0.42152549333073047,-10.0,-7.822236754458714,-10.0,-7.822236754458714,-9.578474505667202,-7.492509532987576,-5.551115123125783e-16,-5.289791063116952e-16,-5.551115123125783e-16,-5.289791063116952e-16,0.42152549433279773,0.32972722147113875
L1_e0_gap180,warp60_forever,8,50,3000,safety_cap,-4.440892098500626e-15,5.56042367705345e-09,0.0,-10.0,-0.9103148379555902,-0.9103148435160094,-10.000000000000004,-7.822236754458717,-10.000000000000004,-7.822236754458717,-9.089685162044415,-7.110166936100182,-4.440892098500626e-15,-3.971771267295985e-15,-4.440892098500626e-15,-3.971771267295985e-15,0.9103148379555858,0.7120698183585306
L1_e0_gap180,warp60_forever,9,50,3000,safety_cap,-3.6637359812630166e-15,5.224942478676553e-09,0.0,-10.0,-0.6008957993982591,-0.600895794173313,-10.000000000000004,-7.822236754458717,-10.000000000000004,-7.822236754458717,-9.399104200601744,-7.352201833693425,-3.6637359812630166e-15,-3.161144826535337e-15,-3.6637359812630166e-15,-3.161144826535337e-15,0.6008957993982554,0.4700349207652881
L1_e0_gap180,warp60_forever,10,50,3000,safety_cap,-8.465450562766819e-16,1.1585606946029614e-08,0.0,-10.0,-0.1121064537082708,-0.112106442122663,-10.0,-7.822236754458714,-10.0,-7.822236754458714,-9.887893546291728,-7.734544432197827,-8.465450562766819e-16,-7.434065094546064e-16,-8.465450562766819e-16,-7.434065094546064e-16,0.11210645370826995,0.08769232226088526
L1_e0_gap180,warp60_forever,11,50,3000,safety_cap,0.0,3.2496697000006236e-09,0.0,-10.0,-0.3766829151263944,-0.3766829118767247,-10.0,-7.8222367544587135,-10.0,-7.8222367544587135,-9.623317084873605,-7.5275864601108795,0.0,5.4082713186613575e-18,0.0,5.4082713186613575e-18,0.3766829151263944,0.29465029434783346
L1_e0_gap180,park_far_warp60,0,56,3000,safety_cap,-0.5317217260599136,1.5936075792311044e-09,0.0,-10.0,-0.7654440257662527,-0.23372230129994662,-10.531721726059914,-8.109480198889688,-10.531721726059914,-8.109480198889688,-9.76627770029366,-7.52847117348657,-0.5317217260599136,-0.5189966906867765,-0.5317217260599136,-0.5189966906867765,0.23372229970633907,0.062012334716342155
L1_e0_gap180,park_far_warp60,1,56,3000,safety_cap,-0.04435993731021881,1.2219292022663808e-08,0.0,-10.0,-0.5555705972005088,-0.511210647670998,-10.044359937310219,-7.682217288302778,-10.044359937310219,-7.682217288302778,-9.48878934010971,-7.260512342733487,-0.04435993731021881,-0.09173378009986584,-0.04435993731021881,-0.09173378009986584,0.51121065989029,0.3299711654694247
L1_e0_gap180,park_far_warp60,2,56,3000,safety_cap,-0.4191108711529523,1.517385878058164e-08,0.0,-10.0,-0.4415321487635824,-0.022421292784488865,-10.419110871152952,-8.072643805018444,-10.419110871152952,-8.072643805018444,-9.97757872238937,-7.737499555665308,-0.4191108711529523,-0.482160296815532,-0.4191108711529523,-0.482160296815532,0.022421277610630064,-0.14701604746239533
L1_e0_gap180,park_far_warp60,3,56,3000,safety_cap,-0.4639556556940079,2.5537207792858396e-08,0.0,-10.0,-0.930323737059989,-0.4663680558287734,-10.463955655694008,-8.005627112436029,-10.463955655694008,-8.005627112436029,-9.533631918634018,-7.299466414091675,-0.4639556556940079,-0.41514360423311814,-0.4639556556940079,-0.41514360423311814,0.4663680813659812,0.2910170941112368
L1_e0_gap180,park_far_warp60,4,56,3000,safety_cap,-0.13403844460844994,6.045564937551262e-09,0.0,-10.0,-1.0891958634175072,-0.9551574248546222,-10.13403844460845,-7.648809971789079,-10.13403844460845,-7.648809971789079,-9.044842581190943,-6.8220576479417385,-0.13403844460844994,-0.058326463586167686,-0.13403844460844994,-0.058326463586167686,0.9551574188090572,0.7684258602611743
L1_e0_gap180,park_far_warp60,5,56,3000,safety_cap,-0.04435107531026006,3.616099231162906e-08,0.0,-10.0,-0.6004042623272693,-0.5560532231780015,-10.04435107531026,-7.672247584562469,-10.04435107531026,-7.672247584562469,-9.443946812982992,-7.216511719417483,-0.04435107531026006,-0.08176407635955746,-0.04435107531026006,-0.08176407635955746,0.5560531870170092,0.3739717887854298
L1_e0_gap180,park_far_warp60,6,56,3000,safety_cap,-0.3294346146285534,1.265407295614196e-08,0.0,-10.0,-0.39669849748800334,-0.06726387020537701,-10.329434614628553,-7.99551332217769,-10.329434614628553,-7.99551332217769,-9.93273611714055,-7.694399981886534,-0.3294346146285534,-0.4050298139747784,-0.3294346146285534,-0.4050298139747784,0.06726388285944995,-0.103916473683622
L1_e0_gap180,park_far_warp60,7,56,3000,safety_cap,-0.46396456472575665,3.309875151735753e-10,0.0,-10.0,-0.8854900577254996,-0.42152549333073047,-10.463964564725757,-8.015688171291739,-10.463964564725757,-8.015688171291739,-9.578474507000257,-7.3435584033074335,-0.46396456472575665,-0.42520466308882676,-0.46396456472575665,-0.42520466308882676,0.42152549299974296,0.24692510489547814
L1_e0_gap180,park_far_warp60,8,56,3000,safety_cap,-0.22371472790837288,5.32835719990743e-09,0.0,-10.0,-1.1340295660960251,-0.9103148435160094,-10.223714727908373,-7.726123989563814,-10.223714727908373,-7.726123989563814,-9.089685161812348,-6.865340717637176,-0.22371472790837288,-0.13564048136090287,-0.22371472790837288,-0.13564048136090287,0.9103148381876522,0.7251427905657354
L1_e0_gap180,park_far_warp60,9,56,3000,safety_cap,-0.044342197477817535,1.3081692284977464e-08,0.0,-10.0,-0.6452380047328228,-0.600895794173313,-10.044342197477818,-7.662220431281985,-10.044342197477818,-7.662220431281985,-9.399104192744995,-7.172453587902961,-0.044342197477817535,-0.07173692307907355,-0.044342197477817535,-0.07173692307907355,0.6008958072550052,0.41802992029995084
L1_e0_gap180,park_far_warp60,10,56,3000,safety_cap,-0.2397583620622754,3.425071892770859e-09,0.0,-10.0,-0.3518648076100103,-0.112106442122663,-10.239758362062275,-7.918039018131303,-10.239758362062275,-7.918039018131303,-9.887893554452265,-7.650956616203226,-0.2397583620622754,-0.3275555099283913,-0.2397583620622754,-0.3275555099283913,0.11210644554773491,-0.06047310800031391
L1_e0_gap180,park_far_warp60,11,56,3000,safety_cap,-0.46397349052131176,3.008156007622276e-08,0.0,-10.0,-0.8406563723164764,-0.3766829118767247,-10.463973490521312,-8.025696828246645,-10.463973490521312,-8.025696828246645,-9.623317118204834,-7.3875979952332544,-0.46397349052131176,-0.4352133200437327,-0.46397349052131176,-0.4352133200437327,0.3766828817951646,0.2028855129696574
L1_e0_gap180,park_far_coast,0,3000,3000,safety_cap,-0.4646945933927782,5.369918953945785e-10,0.0,-10.0,-0.6984168952297167,-0.23372230129994662,-10.464694593392778,-0.1954276849566782,-10.464694593392778,-0.1954276849566782,-9.766277698163062,-0.19542747816460218,-0.4646945933927782,-0.19542472408792744,-0.4646945933927782,-0.19542472408792744,0.23372230183693854,-0.19542451729585142
L1_e0_gap180,park_far_coast,1,3000,3000,safety_cap,-0.11260521318763494,1.837947405380902e-08,0.0,-10.0,-0.623815879238107,-0.511210647670998,-10.112605213187635,-0.43096285485187874,-10.112605213187635,-0.43096285485187874,-9.488789333949528,-0.43096267014818446,-0.11260521318763494,-0.430959893983128,-0.11260521318763494,-0.430959893983128,0.511210666050472,-0.4309597092794337
L1_e0_gap180,park_far_coast,2,3000,3000,safety_cap,-0.3508656298799906,4.2521119403282626e-09,0.0,-10.0,-0.3732869269165914,-0.022421292784488865,-10.35086562987999,-0.4942287207609247,-10.35086562987999,-0.4942287207609247,-9.977578702963399,-0.494228610235565,-0.3508656298799906,-0.494225759892174,-0.3508656298799906,-0.494225759892174,0.022421297036600674,-0.4942256493668143
L1_e0_gap180,park_far_coast,3,3000,3000,safety_cap,-0.3957104771925515,1.636442237273883e-08,0.0,-10.0,-0.8620785493857472,-0.4663680558287734,-10.395710477192551,-0.07776306024131152,-10.395710477192551,-0.07776306024131152,-9.533631927806804,-0.07776280499116776,-0.3957104771925515,-0.07776009937256077,-0.3957104771925515,-0.07776009937256077,0.46636807219319576,-0.07775984412241702
L1_e0_gap180,park_far_coast,4,3000,3000,safety_cap,-0.20228359535531126,6.7349124055482434e-09,0.0,-10.0,-1.157441013475021,-0.9551574248546222,-10.202283595355311,-0.008727163955833771,-10.202283595355311,-0.008727163955833771,-9.04484258188029,-0.008726821252741008,-0.20228359535531126,-0.008724203087083021,-0.20228359535531126,-0.008724203087083021,0.9551574181197098,-0.008723860383990258
L1_e0_gap180,park_far_coast,5,3000,3000,safety_cap,-0.11259617853283999,6.617319359136786e-09,0.0,-10.0,-0.6686493950935222,-0.5560532231780015,-10.11259617853284,-0.41678094588951037,-10.11259617853284,-0.41678094588951037,-9.443946783439317,-0.41678074791120046,-0.11259617853283999,-0.41677798502075963,-0.11259617853283999,-0.41677798502075963,0.5560532165606822,-0.4167777870424497
L1_e0_gap180,park_far_coast,6,3000,3000,safety_cap,-0.2611895405134419,7.728396866912846e-09,0.0,-10.0,-0.32845341844721576,-0.06726387020537701,-10.261189540513442,-0.49211297061440334,-10.261189540513442,-0.49211297061440334,-9.932736122066226,-0.4921128733636571,-0.2611895405134419,-0.4921100097456526,-0.2611895405134419,-0.4921100097456526,0.06726387793377375,-0.4921099124949063
L1_e0_gap180,park_far_coast,7,3000,3000,safety_cap,-0.39571953771519475,7.466100515607366e-10,0.0,-10.0,-0.8172450317925353,-0.42152549333073047,-10.395719537715195,-0.09323814327270293,-10.395719537715195,-0.09323814327270293,-9.57847450592266,-0.0932379012971753,-0.39571953771519475,-0.09323518240395218,-0.39571953771519475,-0.09323518240395218,0.4215254940773405,-0.09323494042842455
L1_e0_gap180,park_far_coast,8,3000,3000,safety_cap,-0.2919597214204259,7.283259439994083e-09,0.0,-10.0,-1.2022745722196948,-0.9103148435160094,-10.291959721420426,-0.011035881973874775,-10.291959721420426,-0.011035881973874775,-9.089685149200731,-0.011035525996153704,-0.2919597214204259,-0.011032921105124025,-0.2919597214204259,-0.011032921105124025,0.9103148507992689,-0.011032565127402954
L1_e0_gap180,park_far_coast,9,3000,3000,safety_cap,-0.11258714395808056,1.9199209222442448e-08,0.0,-10.0,-0.7134829573306027,-0.600895794173313,-10.11258714395808,-0.3998943729913848,-10.11258714395808,-0.3998943729913848,-9.399104186627477,-0.39989416173844555,-0.11258714395808056,-0.39989141212263407,-0.11258714395808056,-0.39989141212263407,0.6008958133725222,-0.3998912008696948
L1_e0_gap180,park_far_coast,10,3000,3000,safety_cap,-0.17151345196180046,2.8167272403401e-09,0.0,-10.0,-0.28361989126773623,-0.112106442122663,-10.1715134519618,-0.4895938177952573,-10.1715134519618,-0.4895938177952573,-9.887893560694064,-0.48959373381913,-0.17151345196180046,-0.48959085692650656,-0.17151345196180046,-0.48959085692650656,0.11210643930593589,-0.4895907729503792
L1_e0_gap180,park_far_coast,11,3000,3000,safety_cap,-0.3957286132790614,1.2399583304567585e-08,0.0,-10.0,-0.7724115127562028,-0.3766829118767247,-10.395728613279061,-0.11166456903279609,-10.395728613279061,-0.11166456903279609,-9.623317100522858,-0.111664340331885,-0.3957286132790614,-0.11166160816404534,-0.3957286132790614,-0.11166160816404534,0.3766828994771414,-0.11166137946313426
L1_e0_gap180,suicide_reentry,0,7,36,collision,-0.24412763491272926,1.2318596226412737e-08,0.0,-9.999999988204124,-0.4778499485312721,-0.23372230129994662,-9.76627767458558,-9.48114957966155,-10.244127623116853,-9.944842033313602,-9.76627767458558,-9.48114957966155,-9.76627767458558,-9.48114957966155,-10.244127623116853,-9.944842033313602,-9.76627767458558,-9.48114957966155
L1_e0_gap180,suicide_reentry,1,5,37,collision,-0.1594933234155178,4.044896861898906e-09,0.0,-10.000000079102167,-0.6707039670416189,-0.511210647670998,-9.488789435476065,-9.302422101072482,-10.159493402517684,-9.959812259435532,-9.488789435476065,-9.302422101072482,-9.488789435476065,-9.302422101072482,-10.159493402517684,-9.959812259435532,-9.488789435476065,-9.302422101072482
L1_e0_gap180,suicide_reentry,2,5,37,collision,-0.1594933234155178,4.599688352424636e-09,0.0,-10.00000028207151,-0.18191461160031833,-0.022421292784488865,-9.97757899388671,-9.78150894265939,-10.159493605487027,-9.959812458375833,-9.97757899388671,-9.78150894265939,-9.97757899388671,-9.78150894265939,-10.159493605487027,-9.959812458375833,-9.97757899388671,-9.78150894265939
L1_e0_gap180,suicide_reentry,3,5,37,collision,-0.16377807781100273,1.1883928396905219e-08,0.0,-10.000000118912377,-0.6301461455237045,-0.4663680558287734,-9.533632051199675,-9.346416959891826,-10.16377819672338,-9.964054389747654,-9.533632051199675,-9.346416959891826,-9.533632051199675,-9.346416959891826,-10.16377819672338,-9.964054389747654,-9.533632051199675,-9.346416959891826
L1_e0_gap180,suicide_reentry,4,5,37,collision,-0.16377808526158333,2.7146831449442743e-09,0.0,-9.99999992237955,-1.1189355074015224,-0.9551574248546222,-9.04484250023961,-8.8673301257555,-10.163778007641133,-9.964054204566683,-9.04484250023961,-8.8673301257555,-9.04484250023961,-8.8673301257555,-10.163778007641133,-9.964054204566683,-9.04484250023961,-8.8673301257555
L1_e0_gap180,suicide_reentry,5,5,37,collision,-0.1594933271408081,1.170272989625687e-09,0.0,-9.999999941177345,-0.7155465491485367,-0.5560532231780015,-9.443946719169617,-9.258469535096397,-10.159493268318153,-9.959812127918278,-9.443946719169617,-9.258469535096397,-9.443946719169617,-9.258469535096397,-10.159493268318153,-9.959812127918278,-9.443946719169617,-9.258469535096397
L1_e0_gap180,suicide_reentry,6,5,37,collision,-0.1594933271408081,3.18145110256296e-09,0.0,-10.000000144604186,-0.226757194164734,-0.06726387020537701,-9.932736277580261,-9.737556376683305,-10.159493471744995,-9.959812327306995,-9.932736277580261,-9.737556376683305,-9.932736277580261,-9.737556376683305,-10.159493471744995,-9.959812327306995,-9.932736277580261,-9.737556376683305
L1_e0_gap180,suicide_reentry,7,5,37,collision,-0.16377807036042213,2.2395744703196385e-09,0.0,-10.000000259351138,-0.5853035659307271,-0.42152549333073047,-9.578474763780832,-9.39036952217978,-10.16377832971156,-9.964054520040815,-9.578474763780832,-9.39036952217978,-9.578474763780832,-9.39036952217978,-10.16377832971156,-9.964054520040815,-9.578474763780832,-9.39036952217978
L1_e0_gap180,suicide_reentry,8,5,37,collision,-0.16377807408571243,1.777515989953571e-08,0.0,-10.000000070386648,-1.0740929353768818,-0.9103148435160094,-9.089685209095478,-8.911282684318163,-10.16377814447236,-9.964054338552655,-9.089685209095478,-8.911282684318163,-9.089685209095478,-8.911282684318163,-10.16377814447236,-9.964054338552655,-9.089685209095478,-8.911282684318163
L1_e0_gap180,suicide_reentry,9,5,37,collision,-0.159493338316679,8.744899249180094e-10,0.0,-9.999999805361552,-0.7603891333644819,-0.600895794173313,-9.39910401031375,-9.214516976607866,-10.159493143678231,-9.95981200595574,-9.39910401031375,-9.214516976607866,-9.39910401031375,-9.214516976607866,-10.159493143678231,-9.95981200595574,-9.39910401031375,-9.214516976607866
L1_e0_gap180,suicide_reentry,10,5,37,collision,-0.1594933308660984,7.795750156525116e-09,0.0,-10.000000011192226,-0.2715997807845116,-0.112106442122663,-9.887893561273813,-9.693603810744193,-10.159493342058324,-9.959812200249992,-9.887893561273813,-9.693603810744193,-9.887893561273813,-9.693603810744193,-10.159493342058324,-9.959812200249992,-9.887893561273813,-9.693603810744193
L1_e0_gap180,suicide_reentry,11,5,37,collision,-0.16377806663513184,3.4955290328930744e-09,0.0,-10.000000388468475,-0.5404609750163275,-0.3766829118767247,-9.62331748008728,-9.434322088100265,-10.163778455103607,-9.964054642869819,-9.62331748008728,-9.434322088100265,-9.62331748008728,-9.434322088100265,-10.163778455103607,-9.964054642869819,-9.62331748008728,-9.434322088100265
L1_e0_gap180,fuel_dump_strand,0,20,20,stranded,-0.03546014800667763,1.9470172724078694e-08,0.0,-10.000000224636256,-0.2691824298364515,-0.23372230129994662,-9.766277942806482,-8.881291242093777,-10.035460372642934,-9.126020133687586,-9.766277942806482,-8.881291242093777,-9.766277942806482,-8.881291242093777,-10.035460372642934,-9.126020133687586,-9.766277942806482,-8.881291242093777
L1_e0_gap180,fuel_dump_strand,1,20,20,stranded,-0.039519477635622025,1.197387511364667e-08,0.0,-10.000000361745832,-0.5507301133327449,-0.511210647670998,-9.488789726048708,-8.629218137826026,-10.039519839381454,-9.129917868804547,-9.488789726048708,-8.629218137826026,-9.488789726048708,-8.629218137826026,-10.039519839381454,-9.129917868804547,-9.488789726048708,-8.629218137826026
L1_e0_gap180,fuel_dump_strand,2,20,20,stranded,-0.039519479498267174,5.1102567941163635e-09,0.0,-9.999999620321914,-0.061940767172499245,-0.022421292784488865,-9.977578332647681,-9.07360335973536,-10.03951909982018,-9.129917196057464,-9.977578332647681,-9.07360335973536,-9.977578332647681,-9.07360335973536,-10.03951909982018,-9.129917196057464,-9.977578332647681,-9.07360335973536
L1_e0_gap180,fuel_dump_strand,3,20,20,stranded,-0.035226525738835335,3.277549642799471e-08,0.0,-10.000000070886074,-0.5015946143431051,-0.4663680558287734,-9.533631982281804,-8.669784561427822,-10.03522659662491,-9.12581244583393,-9.533631982281804,-8.669784561427822,-9.533631982281804,-8.669784561427822,-10.03522659662491,-9.12581244583393,-9.533631982281804,-8.669784561427822
L1_e0_gap180,fuel_dump_strand,4,20,20,stranded,-0.03522652946412563,9.730522609885384e-09,0.0,-9.99999984272055,-0.9903839445882252,-0.9551574248546222,-9.04484242759645,-8.22539847684483,-10.035226372184676,-9.125812241438021,-9.04484242759645,-8.22539847684483,-9.04484242759645,-8.22539847684483,-10.035226372184676,-9.125812241438021,-9.04484242759645,-8.22539847684483
L1_e0_gap180,fuel_dump_strand,5,20,20,stranded,-0.03951948881149292,1.1759301199454342e-08,0.0,-10.00000022861154,-0.5955727002301933,-0.5560532231780015,-9.44394701719284,-8.588449106785248,-10.039519717423033,-9.129917756427142,-9.44394701719284,-8.588449106785248,-9.44394701719284,-8.588449106785248,-10.039519717423033,-9.129917756427142,-9.44394701719284,-8.588449106785248
L1_e0_gap180,fuel_dump_strand,6,20,20,stranded,-0.039519499987363815,2.9479634705564806e-09,0.0,-10.000000454036769,-0.10678336724477736,-0.06726387020537701,-9.932736586779356,-9.03283520454181,-10.039519954024133,-9.129917971505265,-9.932736586779356,-9.03283520454181,-9.932736586779356,-9.03283520454181,-10.039519954024133,-9.129917971505265,-9.932736586779356,-9.03283520454181
L1_e0_gap180,fuel_dump_strand,7,20,20,stranded,-0.03522655554115772,4.782700901984072e-09,0.0,-10.000000230229297,-0.4567520536545891,-0.42152549333073047,-9.578474732115865,-8.710553627676385,-10.035226785770455,-9.125812617247135,-9.578474732115865,-8.710553627676385,-9.578474732115865,-8.710553627676385,-10.035226785770455,-9.125812617247135,-9.578474732115865,-8.710553627676385
L1_e0_gap180,fuel_dump_strand,8,20,20,stranded,-0.035226570442318916,1.4140386639382996e-08,0.0,-10.000000017982003,-0.9455413998179417,-0.9103148435160094,-9.089685188606381,-8.266167553841637,-10.035226588424322,-9.125812438071629,-9.089685188606381,-8.266167553841637,-9.089685188606381,-8.266167553841637,-10.035226588424322,-9.125812438071629,-9.089685188606381,-8.266167553841637
L1_e0_gap180,fuel_dump_strand,9,20,20,stranded,-0.03951951675117016,3.335001386162162e-09,0.0,-10.000000122609094,-0.6404153142594845,-0.600895794173313,-9.39910432510078,-8.547680091657782,-10.039519639360265,-9.129917684630136,-9.39910432510078,-8.547680091657782,-9.39910432510078,-8.547680091657782,-10.039519639360265,-9.129917684630136,-9.39910432510078,-8.547680091657782
L1_e0_gap180,fuel_dump_strand,10,20,20,stranded,-0.03951951861381531,7.076307304010321e-09,0.0,-10.00000033457304,-0.15162596781278562,-0.112106442122663,-9.88789388537407,-8.992066180562869,-10.039519853186855,-9.129917878618375,-9.88789388537407,-8.992066180562869,-9.88789388537407,-8.992066180562869,-10.039519853186855,-9.129917878618375,-9.88789388537407,-8.992066180562869
L1_e0_gap180,fuel_dump_strand,11,20,20,stranded,-0.03522658906877041,2.5218162003071143e-09,0.0,-10.000000400073757,-0.4119095034673113,-0.3766829118767247,-9.623317485675216,-8.751322697407595,-10.035226989142528,-9.125812801690254,-9.623317485675216,-8.751322697407595,-9.623317485675216,-8.751322697407595,-10.035226989142528,-9.125812801690254,-9.623317485675216,-8.751322697407595
L1_e0_gap180,oneburn10_warp60,0,51,3000,safety_cap,-0.26455221930518746,1.584187558911765e-08,0.0,-10.0,-0.4982745364470097,-0.23372230129994662,-10.264552219305187,-8.019018442631774,-10.264552219305187,-8.019018442631774,-9.766277682858178,-7.63120511404751,-0.26455221930518746,-0.23589287194535372,-0.26455221930518746,-0.23589287194535372,0.23372231714182223,0.15192045663891066
L1_e0_gap180,oneburn10_warp60,1,51,3000,safety_cap,0.23612846853211522,2.4075054394501194e-08,0.0,-10.0,-0.2750821550638284,-0.511210647670998,-9.763871531467885,-7.576177504729849,-9.763871531467885,-7.576177504729849,-9.488789376404057,-7.362077609218169,0.23612846853211522,0.20694806595657056,0.23612846853211522,0.20694806595657056,0.5112106235959436,0.4210479614682515
L1_e0_gap180,oneburn10_warp60,2,5,239,success,-0.0009215730242431164,5.798599718442876e-09,0.0,9.886890637609497,-0.023342860010132263,-0.022421292784488865,9.909311924595386,9.712434757662603,9.885969064585254,9.689555265080513,9.909311924595386,9.712434757662603,9.909311924595386,9.712434757662603,9.885969064585254,9.689555265080513,9.909311924595386,9.712434757662603
L1_e0_gap180,oneburn10_warp60,3,51,3000,safety_cap,-0.2690626457333565,1.2458004183812932e-08,0.0,-10.0,-0.735430714020134,-0.4663680558287734,-10.269062645733356,-8.023007848122793,-10.269062645733356,-8.023007848122793,-9.533631931713222,-7.4506128885469645,-0.2690626457333565,-0.23988227743637242,-0.2690626457333565,-0.23988227743637242,0.46636806828677757,0.33251268213945534
L1_e0_gap180,oneburn10_warp60,4,51,3000,safety_cap,0.1464428851613775,2.7488783471696365e-09,0.0,-10.0,-0.8087145369443663,-0.9551574248546222,-9.853557114838623,-7.663717871199655,-9.853557114838623,-7.663717871199655,-9.044842577894256,-7.034285192011902,0.1464428851613775,0.11940769948676565,0.1464428851613775,0.11940769948676565,0.9551574221057438,0.7488403786745181
L1_e0_gap180,oneburn10_warp60,5,51,3000,safety_cap,0.2361278752796352,9.145567747559369e-09,0.0,-10.0,-0.3199253387527986,-0.5560532231780015,-9.763872124720365,-7.576178029425208,-9.763872124720365,-7.576178029425208,-9.443946785967567,-7.327176120949467,0.2361278752796352,0.20694754126121184,0.2361278752796352,0.20694754126121184,0.5560532140324338,0.45594944973695406
L1_e0_gap180,oneburn10_warp60,6,51,3000,safety_cap,-0.13453447818756104,3.912421164820046e-09,0.0,-10.0,-0.20179834448051687,-0.06726387020537701,-10.134534478187561,-7.893101852440575,-10.134534478187561,-7.893101852440575,-9.932736133707044,-7.736039666935724,-0.13453447818756104,-0.10997628175415491,-0.13453447818756104,-0.10997628175415491,0.06726386629295583,0.04708590375069485
L1_e0_gap180,oneburn10_warp60,7,51,3000,safety_cap,-0.26906205248087645,2.9740213070006405e-09,0.0,-10.0,-0.6905875487856282,-0.42152549333073047,-10.269062052480876,-8.023007323427434,-10.269062052480876,-8.023007323427434,-9.578474503695249,-7.485514362452327,-0.26906205248087645,-0.23988175274101364,-0.26906205248087645,-0.23988175274101364,0.4215254963047518,0.29761120823409426
L1_e0_gap180,oneburn10_warp60,8,51,3000,safety_cap,0.05675713007804006,1.9626966496488762e-08,0.0,-10.0,-0.8535577330649359,-0.9103148435160094,-9.94324286992196,-7.747526535155088,-9.94324286992196,-7.747526535155088,-9.089685136857025,-7.0831918333276045,0.05675713007804006,0.03559903553133241,0.05675713007804006,0.03559903553133241,0.9103148631429759,0.6999337373588159
